iucn_sid,shallow,shoreline
187680,TRUE,FALSE
187681,TRUE,FALSE
187682,TRUE,FALSE
187683,TRUE,FALSE
187684,TRUE,FALSE
187685,TRUE,FALSE
187686,TRUE,FALSE
187687,TRUE,FALSE
187688,TRUE,FALSE
187689,TRUE,FALSE
187690,TRUE,TRUE
187691,TRUE,FALSE
187692,TRUE,FALSE
187693,TRUE,TRUE
187694,TRUE,FALSE
187695,TRUE,FALSE
187696,TRUE,FALSE
187697,TRUE,FALSE
187698,TRUE,TRUE
187699,TRUE,FALSE
187700,TRUE,TRUE
187701,TRUE,FALSE
187702,TRUE,FALSE
187703,TRUE,FALSE
187704,TRUE,FALSE
187705,TRUE,FALSE
187706,TRUE,TRUE
187707,TRUE,FALSE
187708,TRUE,FALSE
187709,TRUE,FALSE
187710,TRUE,FALSE
187711,TRUE,TRUE
187712,TRUE,FALSE
187713,TRUE,FALSE
187714,TRUE,TRUE
187715,TRUE,FALSE
187716,TRUE,TRUE
187717,TRUE,TRUE
187718,TRUE,FALSE
187719,TRUE,TRUE
187720,TRUE,TRUE
187721,TRUE,FALSE
187722,TRUE,FALSE
187723,TRUE,FALSE
187724,TRUE,TRUE
187725,TRUE,FALSE
187726,TRUE,FALSE
187727,TRUE,FALSE
187728,TRUE,FALSE
187729,TRUE,FALSE
187730,TRUE,FALSE
187731,TRUE,FALSE
187732,TRUE,TRUE
187733,TRUE,FALSE
187734,TRUE,FALSE
187735,TRUE,FALSE
187736,TRUE,TRUE
187737,TRUE,TRUE
187738,TRUE,FALSE
187739,TRUE,TRUE
187740,TRUE,FALSE
187741,TRUE,TRUE
187742,TRUE,FALSE
187743,TRUE,FALSE
187744,TRUE,FALSE
187745,TRUE,TRUE
187746,TRUE,FALSE
187747,TRUE,FALSE
187748,TRUE,TRUE
187749,TRUE,FALSE
187750,TRUE,FALSE
187751,TRUE,FALSE
187752,TRUE,FALSE
187753,TRUE,TRUE
187754,TRUE,FALSE
187755,TRUE,FALSE
187756,TRUE,FALSE
187757,TRUE,FALSE
187758,TRUE,FALSE
187759,TRUE,FALSE
187760,TRUE,TRUE
187761,TRUE,FALSE
187762,TRUE,FALSE
187763,TRUE,TRUE
187764,TRUE,TRUE
187765,TRUE,FALSE
187766,TRUE,FALSE
187767,TRUE,FALSE
187768,TRUE,FALSE
187769,TRUE,FALSE
187770,TRUE,FALSE
187771,TRUE,TRUE
187772,TRUE,FALSE
187773,TRUE,TRUE
187774,TRUE,FALSE
187775,TRUE,FALSE
187776,TRUE,FALSE
187777,TRUE,FALSE
187778,TRUE,TRUE
187779,TRUE,FALSE
187780,TRUE,FALSE
187781,TRUE,FALSE
187782,TRUE,TRUE
187783,TRUE,FALSE
187784,TRUE,FALSE
187785,TRUE,FALSE
187786,TRUE,FALSE
187787,TRUE,TRUE
187788,TRUE,FALSE
187789,TRUE,FALSE
187790,TRUE,FALSE
187791,TRUE,FALSE
187792,TRUE,FALSE
187793,TRUE,FALSE
187794,TRUE,FALSE
187795,TRUE,FALSE
187796,TRUE,TRUE
187797,TRUE,FALSE
187798,TRUE,FALSE
187799,TRUE,FALSE
187800,TRUE,TRUE
187801,TRUE,FALSE
187802,TRUE,FALSE
187803,TRUE,FALSE
187804,TRUE,FALSE
187805,TRUE,TRUE
187806,TRUE,FALSE
187807,TRUE,TRUE
187808,TRUE,FALSE
187809,TRUE,FALSE
187810,TRUE,FALSE
187811,TRUE,FALSE
187812,TRUE,FALSE
187813,TRUE,FALSE
187814,TRUE,FALSE
187815,TRUE,FALSE
187874,TRUE,TRUE
187903,TRUE,FALSE
187905,TRUE,FALSE
187935,TRUE,FALSE
187944,TRUE,FALSE
187955,TRUE,FALSE
187987,TRUE,FALSE
188016,TRUE,TRUE
188021,TRUE,TRUE
188065,TRUE,TRUE
188101,TRUE,TRUE
188113,TRUE,TRUE
188114,TRUE,TRUE
188115,TRUE,TRUE
188116,TRUE,TRUE
188118,TRUE,TRUE
188304,TRUE,FALSE
188315,TRUE,FALSE
188318,TRUE,FALSE
188319,TRUE,FALSE
188320,TRUE,FALSE
188324,TRUE,FALSE
188326,TRUE,FALSE
188327,TRUE,FALSE
188340,TRUE,FALSE
188343,TRUE,FALSE
188344,TRUE,FALSE
188348,TRUE,FALSE
188352,TRUE,FALSE
188366,TRUE,FALSE
188368,TRUE,FALSE
188369,TRUE,FALSE
188371,TRUE,TRUE
188372,TRUE,FALSE
188376,TRUE,FALSE
188382,TRUE,FALSE
188390,TRUE,FALSE
188397,TRUE,FALSE
188398,TRUE,FALSE
188401,TRUE,FALSE
188409,TRUE,FALSE
188414,TRUE,FALSE
188419,TRUE,FALSE
188423,TRUE,FALSE
188425,TRUE,FALSE
188426,TRUE,FALSE
188430,TRUE,FALSE
188434,TRUE,TRUE
188445,TRUE,FALSE
188450,TRUE,FALSE
188453,TRUE,FALSE
188463,TRUE,FALSE
188464,TRUE,FALSE
188467,TRUE,TRUE
188469,TRUE,FALSE
188470,TRUE,FALSE
188471,TRUE,TRUE
188472,TRUE,FALSE
188474,TRUE,FALSE
188483,TRUE,FALSE
188486,TRUE,FALSE
188491,TRUE,FALSE
188496,TRUE,FALSE
188500,TRUE,FALSE
188505,TRUE,TRUE
188507,TRUE,FALSE
188508,TRUE,FALSE
188511,TRUE,TRUE
188518,TRUE,FALSE
188520,TRUE,FALSE
188523,TRUE,FALSE
188528,TRUE,FALSE
188532,TRUE,FALSE
188537,TRUE,FALSE
188538,TRUE,FALSE
188539,TRUE,FALSE
188542,TRUE,FALSE
188546,TRUE,FALSE
188551,TRUE,FALSE
188552,TRUE,FALSE
188556,TRUE,FALSE
188557,TRUE,FALSE
188560,TRUE,FALSE
188569,TRUE,TRUE
188572,TRUE,FALSE
188579,TRUE,FALSE
188580,TRUE,FALSE
188581,TRUE,FALSE
188586,TRUE,TRUE
188590,TRUE,TRUE
188592,TRUE,FALSE
188596,TRUE,FALSE
188607,TRUE,FALSE
188609,TRUE,FALSE
188610,TRUE,FALSE
188617,TRUE,FALSE
188620,TRUE,FALSE
188621,TRUE,FALSE
188622,TRUE,FALSE
188624,TRUE,FALSE
188690,TRUE,TRUE
188887,TRUE,FALSE
188906,TRUE,FALSE
188915,TRUE,FALSE
188919,TRUE,TRUE
188928,TRUE,TRUE
188938,TRUE,TRUE
188952,TRUE,TRUE
188958,TRUE,TRUE
188975,TRUE,TRUE
188980,TRUE,TRUE
188987,TRUE,TRUE
188992,TRUE,TRUE
188997,TRUE,TRUE
189043,TRUE,TRUE
189048,TRUE,FALSE
189066,TRUE,TRUE
189068,TRUE,TRUE
189085,TRUE,TRUE
189095,TRUE,TRUE
189103,TRUE,TRUE
189110,TRUE,TRUE
189117,TRUE,FALSE
189121,TRUE,TRUE
189140,TRUE,FALSE
189161,TRUE,TRUE
189167,TRUE,TRUE
189168,TRUE,TRUE
189178,TRUE,TRUE
189197,TRUE,TRUE
189201,TRUE,TRUE
189212,TRUE,TRUE
189216,TRUE,TRUE
189217,TRUE,FALSE
189223,TRUE,TRUE
189225,TRUE,FALSE
189265,TRUE,TRUE
189314,TRUE,TRUE
189331,TRUE,FALSE
189338,TRUE,TRUE
189356,TRUE,FALSE
189357,TRUE,TRUE
189375,TRUE,FALSE
189378,TRUE,TRUE
189390,TRUE,TRUE
189403,TRUE,TRUE
189405,TRUE,TRUE
189416,TRUE,TRUE
189417,TRUE,TRUE
189424,TRUE,TRUE
189425,TRUE,TRUE
189428,TRUE,TRUE
189429,TRUE,TRUE
189436,TRUE,TRUE
189453,TRUE,FALSE
189455,TRUE,TRUE
189463,TRUE,TRUE
189466,TRUE,TRUE
189470,TRUE,TRUE
189480,TRUE,TRUE
189500,TRUE,FALSE
189512,TRUE,TRUE
189513,TRUE,TRUE
189550,TRUE,TRUE
189557,TRUE,TRUE
189582,TRUE,TRUE
189591,TRUE,FALSE
189618,TRUE,TRUE
189619,TRUE,TRUE
189674,TRUE,TRUE
189675,TRUE,FALSE
189728,TRUE,FALSE
189729,TRUE,FALSE
189731,TRUE,FALSE
189732,FALSE,FALSE
189736,TRUE,FALSE
189740,FALSE,FALSE
189742,FALSE,FALSE
189744,TRUE,FALSE
189746,TRUE,FALSE
189747,TRUE,FALSE
189748,TRUE,FALSE
189750,TRUE,TRUE
189752,TRUE,FALSE
189793,TRUE,TRUE
189795,TRUE,TRUE
189810,TRUE,FALSE
189818,FALSE,FALSE
189819,TRUE,TRUE
189820,TRUE,FALSE
189823,TRUE,TRUE
189824,TRUE,TRUE
189828,TRUE,FALSE
189829,TRUE,FALSE
190064,FALSE,FALSE
190065,FALSE,FALSE
190066,TRUE,FALSE
190067,TRUE,FALSE
190068,FALSE,FALSE
190069,FALSE,FALSE
190070,TRUE,FALSE
190071,TRUE,FALSE
190072,TRUE,FALSE
190073,FALSE,FALSE
190074,FALSE,FALSE
190075,TRUE,FALSE
190076,TRUE,FALSE
190077,TRUE,FALSE
190078,TRUE,TRUE
190079,TRUE,FALSE
190080,TRUE,FALSE
190081,TRUE,FALSE
190082,TRUE,FALSE
190083,TRUE,FALSE
190084,FALSE,FALSE
190085,TRUE,FALSE
190086,TRUE,FALSE
190087,TRUE,FALSE
190088,FALSE,FALSE
190089,FALSE,FALSE
190090,TRUE,FALSE
190091,TRUE,FALSE
190092,TRUE,TRUE
190093,FALSE,FALSE
190094,FALSE,FALSE
190095,FALSE,FALSE
190096,TRUE,FALSE
190097,TRUE,FALSE
190099,TRUE,FALSE
190100,TRUE,FALSE
190101,FALSE,FALSE
190102,TRUE,TRUE
190103,FALSE,FALSE
190104,TRUE,TRUE
190105,TRUE,FALSE
190106,TRUE,FALSE
190107,FALSE,FALSE
190108,FALSE,FALSE
190109,FALSE,FALSE
190110,FALSE,FALSE
190111,TRUE,TRUE
190112,FALSE,FALSE
190116,TRUE,FALSE
190117,TRUE,FALSE
190118,TRUE,FALSE
190119,TRUE,FALSE
190120,TRUE,FALSE
190121,TRUE,FALSE
190123,TRUE,FALSE
190125,TRUE,FALSE
190126,FALSE,FALSE
190127,FALSE,FALSE
190128,TRUE,FALSE
190129,TRUE,FALSE
190130,FALSE,FALSE
190131,FALSE,FALSE
190132,TRUE,TRUE
190133,TRUE,FALSE
190134,TRUE,FALSE
190135,TRUE,FALSE
190136,TRUE,FALSE
190137,FALSE,FALSE
190138,TRUE,FALSE
190139,TRUE,FALSE
190140,TRUE,FALSE
190141,FALSE,FALSE
190142,TRUE,FALSE
190143,TRUE,FALSE
190144,FALSE,FALSE
190145,FALSE,FALSE
190146,FALSE,FALSE
190147,TRUE,FALSE
190148,TRUE,FALSE
190149,FALSE,FALSE
190151,TRUE,FALSE
190152,TRUE,TRUE
190153,TRUE,FALSE
190154,FALSE,FALSE
190155,TRUE,FALSE
190156,FALSE,FALSE
190157,FALSE,FALSE
190158,FALSE,FALSE
190159,FALSE,FALSE
190160,TRUE,FALSE
190161,TRUE,FALSE
190163,TRUE,FALSE
190164,TRUE,FALSE
190166,TRUE,FALSE
190168,TRUE,FALSE
190169,FALSE,FALSE
190170,TRUE,FALSE
190172,TRUE,FALSE
190173,TRUE,FALSE
190175,FALSE,FALSE
190176,FALSE,FALSE
190178,TRUE,FALSE
190180,TRUE,FALSE
190181,FALSE,FALSE
190182,TRUE,FALSE
190183,TRUE,FALSE
190184,FALSE,FALSE
190185,TRUE,FALSE
190189,FALSE,FALSE
190190,TRUE,FALSE
190191,TRUE,FALSE
190192,TRUE,TRUE
190193,TRUE,FALSE
190194,TRUE,FALSE
190195,TRUE,TRUE
190196,FALSE,FALSE
190197,TRUE,FALSE
190198,FALSE,FALSE
190199,TRUE,FALSE
190200,TRUE,FALSE
190201,FALSE,FALSE
190203,TRUE,FALSE
190204,TRUE,TRUE
190205,TRUE,FALSE
190206,TRUE,FALSE
190207,TRUE,FALSE
190208,TRUE,FALSE
190209,FALSE,FALSE
190211,TRUE,FALSE
190213,TRUE,FALSE
190214,FALSE,FALSE
190216,FALSE,FALSE
190217,FALSE,FALSE
190218,TRUE,FALSE
190219,TRUE,FALSE
190220,TRUE,FALSE
190221,TRUE,FALSE
190222,TRUE,TRUE
190223,TRUE,FALSE
190225,TRUE,FALSE
190226,TRUE,FALSE
190227,TRUE,FALSE
190228,TRUE,FALSE
190229,FALSE,FALSE
190230,TRUE,FALSE
190231,TRUE,FALSE
190232,TRUE,FALSE
190233,TRUE,FALSE
190234,FALSE,FALSE
190237,FALSE,FALSE
190239,FALSE,FALSE
190241,TRUE,TRUE
190242,TRUE,FALSE
190243,FALSE,FALSE
190244,TRUE,FALSE
190245,TRUE,TRUE
190246,TRUE,TRUE
190247,TRUE,FALSE
190248,FALSE,FALSE
190250,TRUE,FALSE
190251,TRUE,FALSE
190252,TRUE,FALSE
190253,TRUE,FALSE
190254,TRUE,FALSE
190255,FALSE,FALSE
190256,TRUE,FALSE
190257,TRUE,FALSE
190258,FALSE,FALSE
190259,FALSE,FALSE
190260,TRUE,FALSE
190261,TRUE,FALSE
190262,FALSE,FALSE
190263,TRUE,FALSE
190264,FALSE,FALSE
190265,FALSE,FALSE
190268,TRUE,FALSE
190269,TRUE,FALSE
190270,TRUE,FALSE
190271,TRUE,FALSE
190274,TRUE,FALSE
190275,TRUE,FALSE
190276,TRUE,FALSE
190277,FALSE,FALSE
190278,FALSE,FALSE
190279,TRUE,FALSE
190281,FALSE,FALSE
190282,FALSE,FALSE
190283,TRUE,FALSE
190285,TRUE,FALSE
190286,FALSE,FALSE
190287,TRUE,FALSE
190288,TRUE,TRUE
190290,TRUE,FALSE
190291,FALSE,FALSE
190292,TRUE,FALSE
190294,FALSE,FALSE
190295,TRUE,TRUE
190296,TRUE,FALSE
190297,TRUE,FALSE
190298,FALSE,FALSE
190299,TRUE,FALSE
190300,FALSE,FALSE
190301,FALSE,FALSE
190302,TRUE,FALSE
190305,FALSE,FALSE
190307,FALSE,FALSE
190308,TRUE,FALSE
190309,TRUE,FALSE
190310,FALSE,FALSE
190311,TRUE,FALSE
190312,FALSE,FALSE
190313,TRUE,FALSE
190314,TRUE,FALSE
190315,TRUE,FALSE
190316,FALSE,FALSE
190317,TRUE,FALSE
190318,TRUE,FALSE
190319,FALSE,FALSE
190320,TRUE,TRUE
190321,TRUE,FALSE
190322,FALSE,FALSE
190323,TRUE,FALSE
190324,FALSE,FALSE
190325,TRUE,FALSE
190326,FALSE,FALSE
190327,TRUE,FALSE
190328,TRUE,FALSE
190329,TRUE,TRUE
190330,TRUE,FALSE
190331,FALSE,FALSE
190332,TRUE,FALSE
190333,TRUE,FALSE
190334,FALSE,FALSE
190335,FALSE,FALSE
190336,TRUE,FALSE
190338,FALSE,FALSE
190339,TRUE,FALSE
190340,TRUE,FALSE
190341,FALSE,FALSE
190342,TRUE,FALSE
190344,TRUE,FALSE
190345,TRUE,FALSE
190346,TRUE,FALSE
190347,TRUE,FALSE
190348,TRUE,FALSE
190349,FALSE,FALSE
190350,TRUE,FALSE
190351,TRUE,FALSE
190352,FALSE,FALSE
190353,FALSE,FALSE
190354,FALSE,FALSE
190355,TRUE,FALSE
190356,FALSE,FALSE
190357,TRUE,FALSE
190358,TRUE,TRUE
190359,TRUE,FALSE
190360,TRUE,FALSE
190361,TRUE,FALSE
190362,TRUE,TRUE
190363,TRUE,FALSE
190364,TRUE,FALSE
190365,TRUE,FALSE
190366,TRUE,FALSE
190367,TRUE,FALSE
190369,TRUE,FALSE
190370,FALSE,FALSE
190371,FALSE,FALSE
190372,FALSE,FALSE
190373,FALSE,FALSE
190374,TRUE,FALSE
190375,TRUE,FALSE
190376,TRUE,FALSE
190377,TRUE,FALSE
190378,FALSE,FALSE
190379,TRUE,FALSE
190380,TRUE,TRUE
190381,FALSE,FALSE
190382,FALSE,FALSE
190383,TRUE,TRUE
190384,TRUE,FALSE
190385,FALSE,FALSE
190387,TRUE,FALSE
190388,TRUE,FALSE
190389,TRUE,FALSE
190390,TRUE,FALSE
190391,TRUE,FALSE
190392,TRUE,FALSE
190393,TRUE,FALSE
190394,TRUE,FALSE
190395,TRUE,FALSE
190396,TRUE,FALSE
190397,TRUE,FALSE
190398,TRUE,FALSE
190399,TRUE,FALSE
190400,TRUE,FALSE
190401,TRUE,FALSE
190402,FALSE,FALSE
190403,FALSE,FALSE
190404,TRUE,FALSE
190405,TRUE,TRUE
190406,FALSE,FALSE
190407,TRUE,FALSE
190408,TRUE,FALSE
190409,TRUE,TRUE
190410,FALSE,FALSE
190411,TRUE,FALSE
190412,TRUE,FALSE
190414,FALSE,FALSE
190415,FALSE,FALSE
190416,FALSE,FALSE
190418,TRUE,FALSE
190419,TRUE,FALSE
190420,TRUE,FALSE
190421,FALSE,FALSE
190422,TRUE,FALSE
190423,TRUE,FALSE
190424,FALSE,FALSE
190425,TRUE,FALSE
190426,TRUE,TRUE
190427,FALSE,FALSE
190428,TRUE,FALSE
190429,TRUE,TRUE
190430,TRUE,FALSE
190431,TRUE,FALSE
190432,TRUE,FALSE
190433,FALSE,FALSE
190434,TRUE,FALSE
190435,FALSE,FALSE
190436,TRUE,FALSE
190438,TRUE,FALSE
190439,FALSE,FALSE
190440,TRUE,FALSE
190441,TRUE,FALSE
190443,TRUE,TRUE
190444,TRUE,FALSE
190445,TRUE,TRUE
190447,FALSE,FALSE
190448,TRUE,FALSE
190450,FALSE,FALSE
190451,TRUE,FALSE
190452,TRUE,FALSE
190453,TRUE,FALSE
190454,FALSE,FALSE
190455,FALSE,FALSE
190456,TRUE,FALSE
190457,TRUE,FALSE
190458,TRUE,TRUE
190459,TRUE,FALSE
190460,TRUE,FALSE
190461,TRUE,FALSE
190462,TRUE,TRUE
190464,TRUE,FALSE
190465,FALSE,FALSE
190466,TRUE,FALSE
190468,TRUE,FALSE
190469,TRUE,FALSE
190470,TRUE,FALSE
190471,TRUE,FALSE
190473,TRUE,FALSE
190475,TRUE,FALSE
190476,TRUE,TRUE
190477,FALSE,FALSE
190478,TRUE,TRUE
190480,FALSE,FALSE
190481,TRUE,TRUE
190484,TRUE,FALSE
190485,TRUE,FALSE
190486,FALSE,FALSE
190487,TRUE,FALSE
190488,TRUE,FALSE
190489,FALSE,FALSE
190538,TRUE,TRUE
190572,TRUE,TRUE
190674,TRUE,FALSE
190675,TRUE,FALSE
190676,TRUE,FALSE
190677,TRUE,FALSE
190678,TRUE,FALSE
190679,TRUE,FALSE
190680,TRUE,FALSE
190681,TRUE,FALSE
190682,TRUE,FALSE
190683,TRUE,FALSE
190684,TRUE,FALSE
190685,TRUE,FALSE
190686,TRUE,TRUE
190687,TRUE,FALSE
190688,TRUE,FALSE
190689,TRUE,FALSE
190690,TRUE,FALSE
190691,TRUE,FALSE
190692,TRUE,FALSE
190693,TRUE,FALSE
190694,TRUE,FALSE
190695,TRUE,FALSE
190696,TRUE,FALSE
190697,TRUE,FALSE
190698,TRUE,FALSE
190699,TRUE,FALSE
190700,TRUE,FALSE
190701,TRUE,FALSE
190702,TRUE,FALSE
190703,TRUE,FALSE
190704,TRUE,FALSE
190705,TRUE,FALSE
190706,TRUE,FALSE
190707,TRUE,FALSE
190708,TRUE,FALSE
190709,TRUE,TRUE
190710,TRUE,FALSE
190711,TRUE,FALSE
190712,TRUE,FALSE
190713,TRUE,FALSE
190714,TRUE,FALSE
190715,TRUE,FALSE
190716,TRUE,FALSE
190717,TRUE,FALSE
190718,TRUE,FALSE
190719,TRUE,FALSE
190720,TRUE,FALSE
190721,TRUE,FALSE
190722,TRUE,FALSE
190723,TRUE,FALSE
190724,TRUE,FALSE
190725,TRUE,FALSE
190726,TRUE,FALSE
190727,TRUE,FALSE
190728,TRUE,FALSE
190729,TRUE,FALSE
190730,TRUE,FALSE
190731,TRUE,FALSE
190732,TRUE,FALSE
190733,TRUE,FALSE
190734,TRUE,FALSE
190735,TRUE,FALSE
190736,TRUE,FALSE
190737,TRUE,FALSE
190738,TRUE,FALSE
190739,TRUE,FALSE
190740,TRUE,FALSE
190741,TRUE,FALSE
190742,TRUE,FALSE
190743,TRUE,FALSE
190744,TRUE,FALSE
190745,TRUE,FALSE
190746,TRUE,FALSE
190747,TRUE,FALSE
190748,TRUE,FALSE
190749,TRUE,FALSE
190750,TRUE,FALSE
190751,TRUE,FALSE
190752,TRUE,FALSE
190753,TRUE,FALSE
190754,TRUE,FALSE
190755,TRUE,FALSE
190756,TRUE,FALSE
190757,TRUE,FALSE
190758,TRUE,FALSE
190759,TRUE,FALSE
190760,TRUE,FALSE
190761,TRUE,FALSE
190762,TRUE,FALSE
190763,TRUE,FALSE
190765,TRUE,FALSE
190766,TRUE,FALSE
190767,TRUE,FALSE
190768,TRUE,FALSE
190769,TRUE,FALSE
190770,TRUE,FALSE
190915,TRUE,FALSE
190917,TRUE,FALSE
190918,FALSE,FALSE
190919,FALSE,FALSE
190920,FALSE,FALSE
190921,TRUE,FALSE
190922,TRUE,FALSE
190923,FALSE,FALSE
190925,TRUE,FALSE
190927,FALSE,FALSE
190928,TRUE,FALSE
190929,TRUE,FALSE
190930,TRUE,FALSE
190931,TRUE,FALSE
190933,FALSE,FALSE
190934,FALSE,FALSE
190935,TRUE,FALSE
190936,FALSE,FALSE
190945,TRUE,FALSE
190946,TRUE,FALSE
190947,TRUE,FALSE
190948,TRUE,FALSE
190949,FALSE,FALSE
190950,TRUE,FALSE
190951,TRUE,FALSE
190953,FALSE,FALSE
190954,FALSE,FALSE
190955,TRUE,FALSE
190957,TRUE,TRUE
190958,TRUE,FALSE
190959,TRUE,TRUE
190960,TRUE,FALSE
190963,TRUE,FALSE
190964,TRUE,FALSE
190967,TRUE,FALSE
190973,TRUE,TRUE
190974,TRUE,TRUE
191024,TRUE,TRUE
191026,TRUE,TRUE
191027,TRUE,FALSE
191108,TRUE,TRUE
191110,TRUE,FALSE
191112,TRUE,TRUE
191123,TRUE,FALSE
191126,TRUE,FALSE
191190,TRUE,TRUE
191191,TRUE,TRUE
191192,TRUE,TRUE
191193,TRUE,FALSE
191194,TRUE,TRUE
191196,TRUE,FALSE
191197,TRUE,FALSE
191199,TRUE,TRUE
191206,TRUE,FALSE
191207,TRUE,FALSE
191208,TRUE,FALSE
191210,TRUE,FALSE
191211,TRUE,TRUE
191214,TRUE,FALSE
191300,TRUE,TRUE
191308,TRUE,TRUE
191309,TRUE,TRUE
191310,TRUE,TRUE
191311,TRUE,TRUE
191312,TRUE,TRUE
191314,TRUE,TRUE
191368,TRUE,TRUE
191608,TRUE,TRUE
191721,TRUE,FALSE
191723,TRUE,TRUE
191726,TRUE,TRUE
191731,TRUE,TRUE
191741,TRUE,TRUE
191743,TRUE,TRUE
191747,TRUE,FALSE
191748,TRUE,FALSE
191751,TRUE,TRUE
191753,TRUE,TRUE
191755,TRUE,TRUE
191765,TRUE,TRUE
191766,TRUE,TRUE
191822,TRUE,TRUE
191823,TRUE,TRUE
191828,TRUE,TRUE
191829,TRUE,FALSE
191831,TRUE,FALSE
191832,TRUE,TRUE
191833,TRUE,TRUE
191834,TRUE,TRUE
191835,TRUE,TRUE
192001,TRUE,TRUE
192253,TRUE,FALSE
192254,TRUE,TRUE
192255,TRUE,FALSE
192256,TRUE,FALSE
192258,TRUE,FALSE
192259,TRUE,FALSE
192260,TRUE,FALSE
192261,TRUE,FALSE
192262,TRUE,FALSE
192263,FALSE,FALSE
192264,TRUE,FALSE
192265,TRUE,FALSE
192266,TRUE,FALSE
192267,TRUE,FALSE
192268,TRUE,FALSE
192269,TRUE,FALSE
192270,TRUE,FALSE
192271,TRUE,FALSE
192272,TRUE,FALSE
192273,TRUE,FALSE
192275,TRUE,FALSE
192276,TRUE,FALSE
192277,TRUE,FALSE
192278,FALSE,FALSE
192279,TRUE,FALSE
192280,TRUE,FALSE
192281,TRUE,FALSE
192283,TRUE,FALSE
192284,TRUE,FALSE
192285,TRUE,FALSE
192286,TRUE,FALSE
192287,TRUE,FALSE
192288,TRUE,FALSE
192289,TRUE,FALSE
192290,TRUE,FALSE
192291,TRUE,FALSE
192292,TRUE,FALSE
192293,TRUE,FALSE
192295,TRUE,FALSE
192296,TRUE,FALSE
192297,TRUE,FALSE
192298,TRUE,FALSE
192299,FALSE,FALSE
192300,TRUE,FALSE
192301,TRUE,FALSE
192302,TRUE,FALSE
192303,TRUE,FALSE
192304,TRUE,FALSE
192305,TRUE,TRUE
192306,TRUE,TRUE
192307,TRUE,FALSE
192308,TRUE,TRUE
192309,TRUE,FALSE
192310,TRUE,FALSE
192311,TRUE,FALSE
192312,TRUE,FALSE
192314,TRUE,FALSE
192315,TRUE,FALSE
192316,TRUE,FALSE
192317,TRUE,FALSE
192318,TRUE,FALSE
192319,TRUE,FALSE
192320,TRUE,FALSE
192321,TRUE,FALSE
192322,TRUE,FALSE
192323,TRUE,FALSE
192324,FALSE,FALSE
192325,TRUE,FALSE
192326,TRUE,FALSE
192327,TRUE,TRUE
192328,TRUE,FALSE
192329,TRUE,FALSE
192330,TRUE,FALSE
192331,TRUE,FALSE
192332,TRUE,FALSE
192333,TRUE,FALSE
192334,TRUE,FALSE
192335,FALSE,FALSE
192336,TRUE,FALSE
192337,TRUE,FALSE
192338,TRUE,FALSE
192339,TRUE,FALSE
192340,TRUE,FALSE
192341,TRUE,TRUE
192342,TRUE,TRUE
192343,TRUE,FALSE
192345,TRUE,FALSE
192346,TRUE,FALSE
192347,TRUE,FALSE
192348,TRUE,FALSE
192350,TRUE,FALSE
192351,TRUE,FALSE
192352,TRUE,TRUE
192353,TRUE,FALSE
192354,TRUE,FALSE
192355,TRUE,FALSE
192356,TRUE,FALSE
192357,TRUE,FALSE
192358,TRUE,FALSE
192359,TRUE,FALSE
192360,TRUE,FALSE
192361,TRUE,FALSE
192362,TRUE,FALSE
192363,TRUE,FALSE
192364,TRUE,TRUE
192365,TRUE,FALSE
192366,TRUE,FALSE
192367,TRUE,TRUE
192368,TRUE,TRUE
192369,TRUE,FALSE
192370,TRUE,FALSE
192371,TRUE,FALSE
192372,TRUE,FALSE
192374,TRUE,FALSE
192376,TRUE,FALSE
192377,TRUE,FALSE
192378,TRUE,FALSE
192379,TRUE,FALSE
192380,TRUE,FALSE
192381,TRUE,FALSE
192382,TRUE,FALSE
192383,TRUE,FALSE
192384,TRUE,FALSE
192385,TRUE,FALSE
192386,TRUE,FALSE
192387,TRUE,FALSE
192388,TRUE,FALSE
192389,TRUE,FALSE
192390,TRUE,FALSE
192391,TRUE,FALSE
192392,TRUE,FALSE
192393,TRUE,FALSE
192394,TRUE,FALSE
192395,TRUE,FALSE
192396,TRUE,FALSE
192397,TRUE,FALSE
192398,TRUE,FALSE
192399,TRUE,FALSE
192400,TRUE,FALSE
192401,TRUE,FALSE
192402,TRUE,FALSE
192403,TRUE,FALSE
192404,FALSE,FALSE
192405,TRUE,FALSE
192406,TRUE,FALSE
192407,TRUE,FALSE
192408,TRUE,FALSE
192409,TRUE,FALSE
192410,TRUE,FALSE
192411,TRUE,FALSE
192412,TRUE,FALSE
192413,TRUE,FALSE
192414,TRUE,FALSE
192415,TRUE,FALSE
192416,TRUE,FALSE
192417,TRUE,FALSE
192418,TRUE,FALSE
192419,TRUE,TRUE
192420,TRUE,FALSE
192421,TRUE,FALSE
192422,TRUE,FALSE
192423,TRUE,FALSE
192424,TRUE,FALSE
192425,TRUE,FALSE
192426,TRUE,FALSE
192427,TRUE,FALSE
192428,TRUE,FALSE
192429,TRUE,FALSE
192430,TRUE,FALSE
192431,TRUE,FALSE
192432,TRUE,FALSE
192433,TRUE,FALSE
192434,TRUE,FALSE
192435,TRUE,FALSE
192436,TRUE,FALSE
192437,TRUE,FALSE
192438,TRUE,FALSE
192439,TRUE,FALSE
192440,TRUE,FALSE
192441,TRUE,FALSE
192442,TRUE,FALSE
192443,TRUE,FALSE
192444,TRUE,FALSE
192445,FALSE,FALSE
192446,TRUE,FALSE
