iucn_sid,stressor,code,score_num,sens
198765,slr,NA,NA,NA
198765,sst,11.1,NA,FALSE
198972,oa,11.1,NA,FALSE
198972,slr,NA,NA,NA
198972,sst,11.1,NA,TRUE
198973,oa,11.5,NA,FALSE
198973,slr,NA,NA,NA
198973,sst,11.5,NA,TRUE
201429,oa,11.1,0,FALSE
201429,oa,11.3,0,FALSE
201429,oa,11.5,0,FALSE
201429,slr,11.1,0,FALSE
201429,slr,11.5,0,FALSE
201429,sst,11.1,0,FALSE
201429,sst,11.3,0,FALSE
201429,sst,11.5,0,FALSE
201432,oa,11.1,0,FALSE
201432,oa,11.3,0,FALSE
201432,oa,11.5,0,FALSE
201432,slr,11.1,0,FALSE
201432,slr,11.5,0,FALSE
201432,sst,11.1,0,FALSE
201432,sst,11.3,0,FALSE
201432,sst,11.5,0,FALSE
201433,oa,11.1,0,FALSE
201433,oa,11.3,0,FALSE
201433,oa,11.5,0,FALSE
201433,slr,11.1,0,FALSE
201433,slr,11.5,0,FALSE
201433,sst,11.1,0,FALSE
201433,sst,11.3,0,FALSE
201433,sst,11.5,0,FALSE
201440,oa,11.1,0,FALSE
201440,oa,11.3,0,FALSE
201440,oa,11.5,0,FALSE
201440,slr,11.1,0,FALSE
201440,slr,11.5,0,FALSE
201440,sst,11.1,0,FALSE
201440,sst,11.3,0,FALSE
201440,sst,11.5,0,FALSE
201447,oa,11.1,0,FALSE
201447,oa,11.3,0,FALSE
201447,oa,11.5,0,FALSE
201447,slr,11.1,0,FALSE
201447,slr,11.5,0,FALSE
201447,sst,11.1,0,FALSE
201447,sst,11.3,0,FALSE
201447,sst,11.5,0,FALSE
201450,oa,11.1,0,FALSE
201450,oa,11.3,0,FALSE
201450,oa,11.5,0,FALSE
201450,slr,11.1,0,FALSE
201450,slr,11.5,0,FALSE
201450,sst,11.1,0,FALSE
201450,sst,11.3,0,FALSE
201450,sst,11.5,0,FALSE
201453,oa,11.1,0,FALSE
201453,oa,11.3,0,FALSE
201453,oa,11.5,0,FALSE
201453,slr,11.1,0,FALSE
201453,slr,11.5,0,FALSE
201453,sst,11.1,0,FALSE
201453,sst,11.3,0,FALSE
201453,sst,11.5,0,FALSE
201454,oa,11.1,0,FALSE
201454,oa,11.3,0,FALSE
201454,oa,11.5,0,FALSE
201454,slr,11.1,0,FALSE
201454,slr,11.5,0,FALSE
201454,sst,11.1,0,FALSE
201454,sst,11.3,0,FALSE
201454,sst,11.5,0,FALSE
202415,oa,11.1,NA,FALSE
202415,slr,NA,NA,NA
202415,sst,11.1,NA,FALSE
16208224,oa,11.1,NA,FALSE
16208224,slr,NA,NA,NA
16208224,sst,11.1,NA,FALSE
16369383,oa,11.1,NA,FALSE
16369383,slr,11.1,NA,FALSE
16369383,sst,11.1,3,TRUE
16421352,oa,11.1,NA,FALSE
16421352,oa,11.3,NA,FALSE
16421352,oa,11.5,7,TRUE
16421352,slr,NA,NA,NA
16421352,sst,11.1,NA,FALSE
16421352,sst,11.3,NA,FALSE
16421352,sst,11.5,7,TRUE
16674437,oa,11.5,NA,FALSE
16674437,slr,NA,NA,NA
16674437,sst,NA,NA,NA
18125362,oa,11.1,NA,FALSE
18125362,slr,11.1,NA,FALSE
18125362,sst,11.1,NA,FALSE
18237151,oa,11.1,NA,FALSE
18237151,slr,NA,NA,NA
18237151,sst,11.1,NA,FALSE
18258249,oa,11.1,NA,FALSE
18258249,slr,NA,NA,NA
18258249,sst,11.1,NA,FALSE
18435966,oa,11.5,NA,FALSE
18435966,slr,11.5,NA,FALSE
18435966,sst,11.5,NA,FALSE
20250059,oa,11.1,NA,FALSE
20250059,slr,NA,NA,NA
20250059,sst,11.1,NA,FALSE
20437665,oa,11.1,NA,FALSE
20437665,oa,11.3,NA,FALSE
20437665,slr,NA,NA,NA
20437665,sst,11.1,3,TRUE
20437665,sst,11.3,3,TRUE
20437783,oa,11.3,NA,FALSE
20437783,slr,NA,NA,NA
20437783,sst,11.3,3,TRUE
22680398,oa,11.1,5,TRUE
22680398,oa,11.5,NA,FALSE
22680398,slr,NA,NA,NA
22680398,sst,11.1,5,TRUE
22680398,sst,11.5,NA,FALSE
22680405,oa,11.1,NA,FALSE
22680405,slr,11.1,NA,FALSE
22680405,sst,11.1,NA,FALSE
22680409,oa,11.1,NA,FALSE
22680409,oa,11.5,NA,FALSE
22680409,slr,NA,NA,NA
22680409,sst,11.1,NA,FALSE
22680409,sst,11.5,NA,FALSE
22680412,oa,11.1,8,TRUE
22680412,oa,11.5,NA,FALSE
22680412,slr,NA,NA,NA
22680412,sst,11.1,8,TRUE
22680412,sst,11.5,NA,FALSE
22680415,oa,11.1,NA,FALSE
22680415,oa,11.5,NA,FALSE
22680415,slr,11.1,NA,FALSE
22680415,slr,11.5,NA,FALSE
22680415,sst,11.1,6,TRUE
22680415,sst,11.5,4,TRUE
22680427,oa,11.1,NA,FALSE
22680427,oa,11.5,NA,FALSE
22680427,slr,NA,NA,NA
22680427,sst,11.1,NA,FALSE
22680427,sst,11.5,NA,FALSE
22680441,oa,11.1,NA,FALSE
22680441,oa,11.5,6,TRUE
22680441,slr,NA,NA,NA
22680441,sst,11.1,NA,FALSE
22680441,sst,11.5,6,TRUE
22693490,oa,11.1,NA,FALSE
22693490,oa,11.3,NA,FALSE
22693490,slr,11.1,NA,FALSE
22693490,sst,11.1,NA,FALSE
22693490,sst,11.3,6,TRUE
22694240,oa,11.5,NA,FALSE
22694240,slr,NA,NA,NA
22694240,sst,11.5,4,TRUE
22694279,oa,11.1,NA,FALSE
22694279,slr,11.1,NA,FALSE
22694279,sst,11.1,5,TRUE
22694292,oa,11.3,NA,FALSE
22694292,slr,NA,NA,NA
22694292,sst,11.3,6,TRUE
22694296,oa,11.3,NA,FALSE
22694296,slr,NA,NA,NA
22694296,sst,11.3,6,TRUE
22694432,oa,11.1,NA,FALSE
22694432,slr,NA,NA,NA
22694432,sst,11.1,NA,FALSE
22694473,oa,11.1,NA,FALSE
22694473,slr,11.1,NA,FALSE
22694473,sst,11.1,7,TRUE
22694476,oa,11.1,NA,FALSE
22694476,slr,NA,NA,NA
22694476,sst,11.1,NA,FALSE
22694479,oa,11.1,NA,FALSE
22694479,slr,NA,NA,NA
22694479,sst,11.1,NA,FALSE
22694493,oa,11.3,NA,FALSE
22694493,slr,NA,NA,NA
22694493,sst,11.3,5,TRUE
22694497,oa,11.1,NA,FALSE
22694497,slr,11.1,NA,FALSE
22694497,sst,11.1,5,TRUE
22694502,oa,11.1,NA,FALSE
22694502,slr,11.1,NA,FALSE
22694502,sst,11.1,7,TRUE
22694552,oa,11.3,NA,FALSE
22694552,slr,NA,NA,NA
22694552,sst,11.3,6,TRUE
22694629,oa,11.1,NA,FALSE
22694629,slr,11.1,NA,FALSE
22694629,sst,11.1,NA,FALSE
22694656,oa,11.1,NA,FALSE
22694656,slr,11.1,NA,FALSE
22694656,sst,11.1,NA,FALSE
22694685,oa,11.3,NA,FALSE
22694685,slr,NA,NA,NA
22694685,sst,11.3,5,TRUE
22694716,oa,11.1,NA,FALSE
22694716,slr,11.1,NA,FALSE
22694716,sst,11.1,NA,FALSE
22694837,oa,11.1,NA,FALSE
22694837,oa,11.3,NA,FALSE
22694837,slr,11.1,NA,FALSE
22694837,sst,11.1,NA,FALSE
22694837,sst,11.3,NA,FALSE
22694841,oa,11.3,NA,FALSE
22694841,slr,NA,NA,NA
22694841,sst,11.3,6,TRUE
22694847,oa,11.1,NA,FALSE
22694847,slr,11.1,NA,FALSE
22694847,sst,11.1,6,TRUE
22694852,oa,11.3,NA,FALSE
22694852,slr,NA,NA,NA
22694852,sst,11.3,6,TRUE
22694870,oa,11.1,NA,FALSE
22694870,slr,11.1,NA,FALSE
22694870,sst,11.1,4,TRUE
22694875,oa,11.1,NA,FALSE
22694875,slr,NA,NA,NA
22694875,sst,11.1,NA,FALSE
22694896,oa,11.3,NA,FALSE
22694896,slr,NA,NA,NA
22694896,sst,11.3,6,TRUE
22694903,oa,11.3,NA,FALSE
22694903,slr,NA,NA,NA
22694903,sst,11.3,6,TRUE
22694921,oa,11.1,NA,FALSE
22694921,slr,11.1,NA,FALSE
22694921,sst,11.1,NA,FALSE
22694924,oa,11.1,NA,FALSE
22694924,slr,NA,NA,NA
22694924,sst,11.1,6,TRUE
22694927,oa,11.3,NA,FALSE
22694927,slr,NA,NA,NA
22694927,sst,11.3,6,TRUE
22694934,oa,11.3,NA,FALSE
22694934,slr,NA,NA,NA
22694934,sst,11.3,5,TRUE
22696599,oa,11.1,NA,FALSE
22696599,slr,NA,NA,NA
22696599,sst,11.1,NA,FALSE
22696606,oa,11.1,NA,FALSE
22696606,slr,NA,NA,NA
22696606,sst,11.1,6,TRUE
22696610,oa,11.5,NA,FALSE
22696610,slr,NA,NA,NA
22696610,sst,11.5,NA,FALSE
22696649,oa,11.1,NA,FALSE
22696649,slr,NA,NA,NA
22696649,sst,11.1,NA,FALSE
22696683,oa,11.3,NA,FALSE
22696683,slr,NA,NA,NA
22696683,sst,11.3,6,TRUE
22696686,oa,11.3,NA,FALSE
22696686,slr,NA,NA,NA
22696686,sst,11.3,6,TRUE
22696753,oa,11.3,NA,FALSE
22696753,slr,NA,NA,NA
22696753,sst,11.3,NA,FALSE
22696756,oa,11.3,NA,FALSE
22696756,slr,NA,NA,NA
22696756,sst,11.3,7,TRUE
22696806,oa,11.1,NA,FALSE
22696806,slr,11.1,NA,FALSE
22696806,sst,11.1,5,TRUE
22696810,oa,11.3,NA,FALSE
22696810,slr,NA,NA,NA
22696810,sst,11.3,6,TRUE
22696861,oa,11.1,NA,FALSE
22696861,slr,11.1,NA,FALSE
22696861,sst,11.1,NA,FALSE
22696876,oa,11.1,NA,FALSE
22696876,slr,11.1,NA,FALSE
22696876,sst,11.1,NA,FALSE
22696894,oa,11.1,NA,FALSE
22696894,slr,11.1,NA,FALSE
22696894,sst,11.1,NA,FALSE
22696898,oa,11.3,NA,FALSE
22696898,slr,NA,NA,NA
22696898,sst,11.3,6,TRUE
22696907,oa,11.3,NA,FALSE
22696907,slr,NA,NA,NA
22696907,sst,11.3,NA,FALSE
22697619,oa,11.3,NA,FALSE
22697619,slr,NA,NA,NA
22697619,sst,11.3,6,TRUE
22697733,oa,11.3,NA,FALSE
22697733,slr,NA,NA,NA
22697733,sst,11.3,4,TRUE
22697738,oa,11.3,NA,FALSE
22697738,slr,NA,NA,NA
22697738,sst,11.3,4,TRUE
22697742,oa,11.1,NA,FALSE
22697742,slr,NA,NA,NA
22697742,sst,11.1,NA,FALSE
22697748,oa,11.1,NA,FALSE
22697748,slr,NA,NA,NA
22697748,sst,11.1,NA,FALSE
22697752,oa,11.1,NA,FALSE
22697752,slr,11.1,NA,FALSE
22697752,sst,11.1,7,TRUE
22697758,oa,11.1,NA,FALSE
22697758,slr,11.1,NA,FALSE
22697758,sst,11.1,6,TRUE
22697761,oa,11.1,NA,FALSE
22697761,slr,11.1,NA,FALSE
22697761,sst,11.1,6,TRUE
22697776,oa,11.1,NA,FALSE
22697776,oa,11.3,NA,FALSE
22697776,slr,11.1,NA,FALSE
22697776,sst,11.1,7,TRUE
22697776,sst,11.3,NA,TRUE
22697793,oa,11.1,NA,FALSE
22697793,slr,11.1,NA,FALSE
22697793,sst,11.1,7,TRUE
22697797,oa,11.1,NA,FALSE
22697797,slr,NA,NA,NA
22697797,sst,11.1,5,TRUE
22697800,oa,11.1,NA,FALSE
22697800,slr,NA,NA,NA
22697800,sst,11.1,6,TRUE
22697817,oa,11.1,NA,FALSE
22697817,slr,11.1,NA,FALSE
22697817,sst,11.1,6,TRUE
22697822,oa,11.1,NA,FALSE
22697822,oa,11.3,NA,FALSE
22697822,slr,11.1,NA,FALSE
22697822,sst,11.1,5,TRUE
22697822,sst,11.3,5,TRUE
22697825,oa,11.1,NA,FALSE
22697825,oa,11.3,NA,FALSE
22697825,slr,11.1,NA,FALSE
22697825,sst,11.1,NA,FALSE
22697825,sst,11.3,7,TRUE
22697829,oa,11.1,NA,FALSE
22697829,slr,NA,NA,NA
22697829,sst,11.1,3,TRUE
22697870,oa,11.1,NA,FALSE
22697870,slr,11.1,NA,FALSE
22697870,sst,11.1,5,TRUE
22697935,oa,11.1,NA,FALSE
22697935,slr,NA,NA,NA
22697935,sst,11.1,NA,FALSE
22697957,oa,11.1,NA,FALSE
22697957,slr,NA,NA,NA
22697957,sst,11.1,NA,FALSE
22697963,oa,11.3,NA,FALSE
22697963,slr,NA,NA,NA
22697963,sst,11.3,6,TRUE
22697967,oa,11.1,NA,FALSE
22697967,slr,11.1,NA,FALSE
22697967,sst,11.1,4,TRUE
22697997,oa,11.1,NA,FALSE
22697997,slr,NA,NA,NA
22697997,sst,11.1,NA,FALSE
22698012,oa,11.1,NA,FALSE
22698012,slr,NA,NA,NA
22698012,sst,11.1,NA,FALSE
22698017,oa,11.3,NA,FALSE
22698017,slr,NA,NA,NA
22698017,sst,11.3,6,TRUE
22698020,oa,11.3,NA,FALSE
22698020,slr,NA,NA,NA
22698020,sst,11.3,6,TRUE
22698030,oa,11.1,NA,FALSE
22698030,slr,NA,NA,NA
22698030,sst,11.1,NA,FALSE
22698035,oa,11.1,NA,FALSE
22698035,slr,NA,NA,NA
22698035,sst,11.1,NA,FALSE
22698049,oa,11.1,NA,FALSE
22698049,slr,NA,NA,NA
22698049,sst,11.1,4,TRUE
22698097,oa,11.1,NA,FALSE
22698097,slr,NA,NA,NA
22698097,sst,11.1,NA,FALSE
22698150,oa,11.3,NA,FALSE
22698150,slr,NA,NA,NA
22698150,sst,11.3,6,TRUE
22698172,oa,11.1,NA,FALSE
22698172,slr,NA,NA,NA
22698172,sst,11.1,6,TRUE
22698175,oa,11.1,NA,FALSE
22698175,slr,11.1,NA,FALSE
22698175,sst,11.1,4,TRUE
22698182,oa,11.1,NA,FALSE
22698182,slr,11.1,NA,FALSE
22698182,sst,11.1,NA,FALSE
22698209,oa,11.1,NA,FALSE
22698209,oa,11.3,NA,FALSE
22698209,slr,NA,NA,NA
22698209,sst,11.1,6,TRUE
22698209,sst,11.3,NA,FALSE
22698216,oa,11.3,NA,FALSE
22698216,slr,NA,NA,NA
22698216,sst,11.3,5,TRUE
22698222,oa,11.1,2,FALSE
22698222,slr,NA,NA,NA
22698222,sst,11.1,2,FALSE
22698235,oa,11.1,NA,FALSE
22698235,slr,NA,NA,NA
22698235,sst,11.1,NA,FALSE
22698252,oa,11.1,NA,FALSE
22698252,slr,NA,NA,NA
22698252,sst,11.1,NA,FALSE
22698280,oa,11.3,NA,FALSE
22698280,slr,NA,NA,NA
22698280,sst,11.3,7,TRUE
22698305,oa,11.1,NA,FALSE
22698305,slr,NA,NA,NA
22698305,sst,11.1,7,TRUE
22698320,oa,11.3,NA,FALSE
22698320,slr,NA,NA,NA
22698320,sst,11.3,7,TRUE
22698350,oa,11.1,NA,FALSE
22698350,slr,11.1,NA,FALSE
22698350,sst,11.1,3,TRUE
22698365,oa,11.1,NA,FALSE
22698365,slr,11.1,NA,FALSE
22698365,sst,11.1,3,TRUE
22698375,oa,11.1,NA,FALSE
22698375,slr,11.1,NA,FALSE
22698375,sst,11.1,6,TRUE
22698398,oa,11.3,NA,FALSE
22698398,slr,NA,NA,NA
22698398,sst,11.3,7,TRUE
22698557,oa,11.3,NA,FALSE
22698557,slr,NA,NA,NA
22698557,sst,11.3,5,TRUE
22724836,oa,11.1,NA,FALSE
22724836,oa,11.5,7,TRUE
22724836,slr,NA,NA,NA
22724836,sst,11.1,NA,FALSE
22724836,sst,11.5,7,TRUE
22724845,oa,11.1,NA,FALSE
22724845,oa,11.5,NA,FALSE
22724845,slr,NA,NA,NA
22724845,sst,11.1,NA,FALSE
22724845,sst,11.5,NA,FALSE
22724879,oa,11.1,5,TRUE
22724879,oa,11.5,NA,FALSE
22724879,slr,NA,NA,NA
22724879,sst,11.1,5,TRUE
22724879,sst,11.5,NA,FALSE
22728318,oa,11.1,NA,FALSE
22728318,slr,NA,NA,NA
22728318,sst,11.1,7,TRUE
22728442,oa,11.1,NA,FALSE
22728442,slr,NA,NA,NA
22728442,sst,11.1,NA,FALSE
22728950,oa,11.5,NA,FALSE
22728950,slr,NA,NA,NA
22728950,sst,11.5,NA,FALSE
22732425,oa,11.1,4,TRUE
22732425,oa,11.5,6,TRUE
22732425,slr,NA,NA,NA
22732425,sst,11.1,4,TRUE
22732425,sst,11.5,6,TRUE
22734194,oa,11.1,NA,FALSE
22734194,oa,11.5,NA,FALSE
22734194,slr,NA,NA,NA
22734194,sst,11.1,NA,FALSE
22734194,sst,11.5,NA,FALSE
22734408,oa,11.1,NA,FALSE
22734408,slr,11.1,NA,FALSE
22734408,sst,11.1,5,TRUE
22735250,oa,11.1,NA,FALSE
22735250,oa,11.3,NA,FALSE
22735250,slr,11.1,NA,FALSE
22735250,sst,11.1,6,TRUE
22735250,sst,11.3,7,TRUE
42830242,oa,11.1,NA,FALSE
42830242,slr,11.1,NA,FALSE
42830242,sst,11.1,NA,FALSE
46102713,oa,11.1,NA,FALSE
46102713,oa,11.3,NA,FALSE
46102713,slr,11.1,NA,FALSE
46102713,sst,11.1,NA,FALSE
46102713,sst,11.3,NA,FALSE
46967817,oa,11.3,NA,FALSE
46967817,slr,NA,NA,NA
46967817,sst,11.3,NA,FALSE
47137303,oa,11.1,NA,FALSE
47137303,slr,11.1,NA,FALSE
47137303,sst,11.1,NA,FALSE
47137515,oa,11.1,NA,FALSE
47137515,slr,NA,NA,NA
47137515,sst,11.1,NA,FALSE
47150446,oa,11.1,NA,FALSE
47150446,oa,11.3,NA,FALSE
47150446,slr,NA,NA,NA
47150446,sst,11.1,NA,FALSE
47150446,sst,11.3,NA,FALSE
47166619,oa,11.1,NA,FALSE
47166619,oa,11.5,NA,FALSE
47166619,slr,11.1,NA,FALSE
47166619,slr,11.5,NA,FALSE
47166619,sst,11.1,NA,FALSE
47166619,sst,11.5,NA,FALSE
47385652,oa,11.1,NA,FALSE
47385652,slr,NA,NA,NA
47385652,sst,11.1,NA,FALSE
47686544,oa,11.1,NA,FALSE
47686544,slr,NA,NA,NA
47686544,sst,11.1,NA,FALSE
47728610,oa,11.1,7,TRUE
47728610,oa,11.3,8,TRUE
47728610,slr,NA,NA,NA
47728610,sst,11.1,7,TRUE
47728610,sst,11.3,8,TRUE
47728648,oa,11.1,NA,FALSE
47728648,slr,NA,NA,NA
47728648,sst,11.1,NA,FALSE
47728650,oa,11.1,NA,FALSE
47728650,oa,11.3,NA,FALSE
47728650,slr,NA,NA,NA
47728650,sst,11.1,NA,FALSE
47728650,sst,11.3,NA,FALSE
48342178,oa,11.3,NA,FALSE
48342178,slr,NA,NA,NA
48342178,sst,11.3,3,TRUE
48342396,oa,11.3,NA,FALSE
48342396,slr,NA,NA,NA
48342396,sst,11.3,3,TRUE
49217798,oa,11.1,NA,FALSE
49217798,slr,NA,NA,NA
49217798,sst,11.1,3,TRUE
56084246,oa,11.1,NA,FALSE
56084246,slr,NA,NA,NA
56084246,sst,NA,NA,NA
56852595,oa,11.1,NA,FALSE
56852595,oa,11.5,NA,FALSE
56852595,slr,NA,NA,NA
56852595,sst,11.1,NA,FALSE
56852595,sst,11.5,NA,FALSE
61382004,oa,11.1,NA,FALSE
61382004,slr,11.1,NA,FALSE
61382004,sst,11.1,NA,FALSE
61382318,oa,11.1,NA,FALSE
61382318,slr,NA,NA,NA
61382318,sst,11.1,6,TRUE
61668607,oa,11.5,NA,FALSE
61668607,slr,NA,NA,NA
61668607,sst,11.5,NA,TRUE
61963499,oa,11.1,NA,FALSE
61963499,slr,11.1,NA,FALSE
61963499,sst,11.1,7,TRUE
62030590,oa,11.1,NA,FALSE
62030590,slr,11.1,NA,FALSE
62030590,sst,11.1,NA,FALSE
62101215,oa,11.3,NA,FALSE
62101215,slr,NA,NA,NA
62101215,sst,11.3,5,TRUE
62101249,oa,11.1,NA,FALSE
62101249,slr,11.1,NA,FALSE
62101249,sst,11.1,5,TRUE
64239743,oa,11.3,NA,FALSE
64239743,oa,11.5,NA,FALSE
64239743,slr,NA,NA,NA
64239743,sst,11.3,7,TRUE
64239743,sst,11.5,7,TRUE
65134886,oa,11.1,NA,FALSE
65134886,slr,NA,NA,NA
65134886,sst,11.1,NA,FALSE
65363378,oa,11.1,NA,FALSE
65363378,oa,11.3,NA,FALSE
65363378,slr,NA,NA,NA
65363378,sst,11.1,NA,FALSE
65363378,sst,11.3,NA,FALSE
65363543,oa,11.1,NA,FALSE
65363543,oa,11.3,NA,FALSE
65363543,slr,NA,NA,NA
65363543,sst,11.1,NA,FALSE
65363543,sst,11.3,NA,FALSE
65363628,oa,11.1,NA,FALSE
65363628,oa,11.3,NA,FALSE
65363628,slr,11.1,NA,FALSE
65363628,sst,11.1,NA,FALSE
65363628,sst,11.3,NA,FALSE
65363711,oa,11.1,NA,FALSE
65363711,oa,11.3,NA,FALSE
65363711,slr,NA,NA,NA
65363711,sst,11.1,NA,FALSE
65363711,sst,11.3,NA,FALSE
65363860,oa,11.1,NA,FALSE
65363860,oa,11.3,NA,FALSE
65363860,slr,NA,NA,NA
65363860,sst,11.1,NA,FALSE
65363860,sst,11.3,NA,FALSE
65363869,oa,11.1,NA,FALSE
65363869,oa,11.3,NA,FALSE
65363869,slr,NA,NA,NA
65363869,sst,11.1,NA,FALSE
65363869,sst,11.3,NA,FALSE
65364147,oa,11.1,NA,FALSE
65364147,oa,11.3,NA,FALSE
65364147,slr,NA,NA,NA
65364147,sst,11.1,NA,FALSE
65364147,sst,11.3,NA,FALSE
65364515,oa,11.1,NA,FALSE
65364515,oa,11.3,NA,FALSE
65364515,slr,NA,NA,NA
65364515,sst,11.1,NA,FALSE
65364515,sst,11.3,NA,FALSE
65364553,oa,11.1,NA,FALSE
65364553,oa,11.3,NA,FALSE
65364553,slr,11.1,NA,FALSE
65364553,sst,11.1,NA,FALSE
65364553,sst,11.3,NA,FALSE
65364789,oa,11.1,NA,FALSE
65364789,oa,11.3,NA,FALSE
65364789,slr,NA,NA,NA
65364789,sst,11.1,NA,FALSE
65364789,sst,11.3,NA,FALSE
65364818,oa,11.1,NA,FALSE
65364818,oa,11.3,NA,FALSE
65364818,slr,NA,NA,NA
65364818,sst,11.1,NA,FALSE
65364818,sst,11.3,NA,FALSE
65364895,oa,11.1,NA,FALSE
65364895,oa,11.3,NA,FALSE
65364895,slr,NA,NA,NA
65364895,sst,11.1,NA,FALSE
65364895,sst,11.3,NA,FALSE
65364931,oa,11.1,NA,FALSE
65364931,oa,11.3,NA,FALSE
65364931,slr,NA,NA,NA
65364931,sst,11.1,NA,FALSE
65364931,sst,11.3,NA,FALSE
65365012,oa,11.1,NA,FALSE
65365012,oa,11.3,NA,FALSE
65365012,slr,NA,NA,NA
65365012,sst,11.1,NA,FALSE
65365012,sst,11.3,NA,FALSE
65365054,oa,11.1,NA,FALSE
65365054,oa,11.3,NA,FALSE
65365054,slr,NA,NA,NA
65365054,sst,11.1,NA,FALSE
65365054,sst,11.3,NA,FALSE
65365090,oa,11.1,NA,FALSE
65365090,oa,11.3,NA,FALSE
65365090,slr,NA,NA,NA
65365090,sst,11.1,NA,FALSE
65365090,sst,11.3,NA,FALSE
65365100,oa,11.1,NA,FALSE
65365100,oa,11.3,NA,FALSE
65365100,slr,NA,NA,NA
65365100,sst,11.1,NA,FALSE
65365100,sst,11.3,NA,FALSE
65365349,oa,11.1,NA,FALSE
65365349,oa,11.3,NA,FALSE
65365349,slr,NA,NA,NA
65365349,sst,11.1,NA,FALSE
65365349,sst,11.3,NA,FALSE
65365681,oa,11.1,NA,FALSE
65365681,oa,11.3,NA,FALSE
65365681,slr,NA,NA,NA
65365681,sst,11.1,NA,FALSE
65365681,sst,11.3,NA,FALSE
65365759,oa,11.1,NA,FALSE
65365759,oa,11.3,NA,FALSE
65365759,slr,11.1,NA,FALSE
65365759,sst,11.1,NA,FALSE
65365759,sst,11.3,NA,FALSE
65365899,oa,11.1,NA,FALSE
65365899,oa,11.3,NA,FALSE
65365899,slr,NA,NA,NA
65365899,sst,11.1,NA,FALSE
65365899,sst,11.3,NA,FALSE
65366073,oa,11.1,NA,FALSE
65366073,oa,11.3,NA,FALSE
65366073,slr,11.1,NA,FALSE
65366073,sst,11.1,NA,FALSE
65366073,sst,11.3,NA,FALSE
65366280,oa,11.1,NA,FALSE
65366280,oa,11.3,NA,FALSE
65366280,slr,NA,NA,NA
65366280,sst,11.1,NA,FALSE
65366280,sst,11.3,NA,FALSE
65366377,oa,11.1,NA,FALSE
65366377,oa,11.3,NA,FALSE
65366377,slr,NA,NA,NA
65366377,sst,11.1,NA,FALSE
65366377,sst,11.3,NA,FALSE
65366458,oa,11.1,NA,FALSE
65366458,oa,11.3,NA,FALSE
65366458,slr,NA,NA,NA
65366458,sst,11.1,NA,FALSE
65366458,sst,11.3,NA,FALSE
65366672,oa,11.1,NA,FALSE
65366672,oa,11.3,NA,FALSE
65366672,slr,NA,NA,NA
65366672,sst,11.1,NA,FALSE
65366672,sst,11.3,NA,FALSE
65367054,oa,11.1,NA,FALSE
65367054,oa,11.3,NA,FALSE
65367054,slr,NA,NA,NA
65367054,sst,11.1,NA,FALSE
65367054,sst,11.3,NA,FALSE
65367059,oa,11.1,NA,FALSE
65367059,oa,11.3,NA,FALSE
65367059,slr,NA,NA,NA
65367059,sst,11.1,NA,FALSE
65367059,sst,11.3,NA,FALSE
65367204,oa,11.1,NA,FALSE
65367204,oa,11.3,NA,FALSE
65367204,slr,NA,NA,NA
65367204,sst,11.1,NA,FALSE
65367204,sst,11.3,NA,FALSE
65367303,oa,11.1,NA,FALSE
65367303,oa,11.3,NA,FALSE
65367303,slr,NA,NA,NA
65367303,sst,11.1,NA,FALSE
65367303,sst,11.3,NA,FALSE
65367328,oa,11.1,NA,FALSE
65367328,oa,11.3,NA,FALSE
65367328,slr,11.1,NA,FALSE
65367328,sst,11.1,NA,FALSE
65367328,sst,11.3,NA,FALSE
65367364,oa,11.1,NA,FALSE
65367364,oa,11.3,NA,FALSE
65367364,slr,NA,NA,NA
65367364,sst,11.1,NA,FALSE
65367364,sst,11.3,NA,FALSE
65367461,oa,11.1,NA,FALSE
65367461,oa,11.3,NA,FALSE
65367461,slr,NA,NA,NA
65367461,sst,11.1,NA,FALSE
65367461,sst,11.3,NA,FALSE
65367566,oa,11.1,NA,FALSE
65367566,oa,11.3,NA,FALSE
65367566,slr,NA,NA,NA
65367566,sst,11.1,NA,FALSE
65367566,sst,11.3,NA,FALSE
65367574,oa,11.1,NA,FALSE
65367574,oa,11.3,NA,FALSE
65367574,slr,NA,NA,NA
65367574,sst,11.1,NA,FALSE
65367574,sst,11.3,NA,FALSE
65367712,oa,11.1,NA,FALSE
65367712,oa,11.3,NA,FALSE
65367712,slr,11.1,NA,FALSE
65367712,sst,11.1,NA,FALSE
65367712,sst,11.3,NA,FALSE
65367783,oa,11.1,NA,FALSE
65367783,oa,11.3,NA,FALSE
65367783,slr,NA,NA,NA
65367783,sst,11.1,NA,FALSE
65367783,sst,11.3,NA,FALSE
65367942,oa,11.1,NA,FALSE
65367942,oa,11.3,NA,FALSE
65367942,slr,11.1,NA,FALSE
65367942,sst,11.1,NA,FALSE
65367942,sst,11.3,NA,FALSE
65368759,oa,11.1,NA,FALSE
65368759,oa,11.3,NA,FALSE
65368759,slr,NA,NA,NA
65368759,sst,11.1,NA,FALSE
65368759,sst,11.3,NA,FALSE
65368802,oa,11.1,NA,FALSE
65368802,oa,11.3,NA,FALSE
65368802,slr,NA,NA,NA
65368802,sst,11.1,NA,FALSE
65368802,sst,11.3,NA,FALSE
65370522,oa,11.1,NA,FALSE
65370522,oa,11.3,NA,FALSE
65370522,slr,11.1,NA,FALSE
65370522,sst,11.1,NA,FALSE
65370522,sst,11.3,NA,FALSE
