iucn_sid,stressor,sens
2060,oa,FALSE
2060,slr,TRUE
2060,sst,FALSE
3897,oa,FALSE
3897,slr,TRUE
3897,sst,FALSE
6336,oa,FALSE
6336,slr,NA
6336,sst,TRUE
6494,oa,FALSE
6494,slr,FALSE
6494,sst,FALSE
8010,oa,TRUE
8010,slr,FALSE
8010,sst,FALSE
8153,oa,FALSE
8153,slr,NA
8153,sst,TRUE
10340,oa,FALSE
10340,slr,TRUE
10340,sst,FALSE
11142,oa,FALSE
11142,slr,NA
11142,sst,FALSE
11696,oa,FALSE
11696,slr,FALSE
11696,sst,FALSE
12246,oa,FALSE
12246,slr,TRUE
12246,sst,TRUE
14049,oa,FALSE
14049,slr,FALSE
14049,sst,FALSE
15269,oa,FALSE
15269,slr,TRUE
15269,sst,TRUE
17023,oa,TRUE
17023,slr,FALSE
17023,sst,FALSE
31382,oa,FALSE
31382,slr,TRUE
31382,sst,FALSE
33705,oa,FALSE
33705,slr,TRUE
33705,sst,FALSE
34364,oa,FALSE
34364,slr,TRUE
34364,sst,FALSE
41670,oa,TRUE
41670,slr,NA
41670,sst,FALSE
44678,oa,FALSE
44678,slr,FALSE
44678,sst,FALSE
132859,oa,TRUE
132859,slr,NA
132859,sst,TRUE
132860,oa,TRUE
132860,slr,NA
132860,sst,TRUE
132861,oa,TRUE
132861,slr,NA
132861,sst,TRUE
132862,oa,TRUE
132862,slr,NA
132862,sst,TRUE
132863,oa,TRUE
132863,slr,NA
132863,sst,TRUE
132864,oa,TRUE
132864,slr,NA
132864,sst,TRUE
132865,oa,TRUE
132865,slr,NA
132865,sst,TRUE
132866,oa,TRUE
132866,slr,NA
132866,sst,TRUE
132867,oa,TRUE
132867,slr,NA
132867,sst,TRUE
132868,oa,TRUE
132868,slr,NA
132868,sst,TRUE
132869,oa,TRUE
132869,slr,NA
132869,sst,TRUE
132870,oa,TRUE
132870,slr,NA
132870,sst,TRUE
132871,oa,TRUE
132871,slr,NA
132871,sst,TRUE
132873,oa,TRUE
132873,slr,NA
132873,sst,TRUE
132874,oa,TRUE
132874,slr,NA
132874,sst,TRUE
132875,oa,TRUE
132875,slr,NA
132875,sst,TRUE
132876,oa,TRUE
132876,slr,NA
132876,sst,TRUE
132877,oa,TRUE
132877,slr,NA
132877,sst,TRUE
132878,oa,TRUE
132878,slr,NA
132878,sst,TRUE
132879,oa,TRUE
132879,slr,NA
132879,sst,TRUE
132880,oa,TRUE
132880,slr,NA
132880,sst,TRUE
132881,oa,TRUE
132881,slr,NA
132881,sst,TRUE
132882,oa,TRUE
132882,slr,NA
132882,sst,TRUE
132883,oa,TRUE
132883,slr,NA
132883,sst,TRUE
132884,oa,TRUE
132884,slr,NA
132884,sst,TRUE
132885,oa,TRUE
132885,slr,NA
132885,sst,TRUE
132886,oa,TRUE
132886,slr,NA
132886,sst,TRUE
132887,oa,TRUE
132887,slr,NA
132887,sst,TRUE
132888,oa,TRUE
132888,slr,NA
132888,sst,TRUE
132889,oa,TRUE
132889,slr,NA
132889,sst,TRUE
132890,oa,TRUE
132890,slr,NA
132890,sst,TRUE
132891,oa,TRUE
132891,slr,NA
132891,sst,TRUE
132892,oa,TRUE
132892,slr,NA
132892,sst,TRUE
132893,oa,TRUE
132893,slr,NA
132893,sst,TRUE
132894,oa,TRUE
132894,slr,NA
132894,sst,TRUE
132895,oa,TRUE
132895,slr,NA
132895,sst,TRUE
132896,oa,TRUE
132896,slr,NA
132896,sst,TRUE
132897,oa,TRUE
132897,slr,NA
132897,sst,TRUE
132898,oa,TRUE
132898,slr,NA
132898,sst,TRUE
132899,oa,TRUE
132899,slr,NA
132899,sst,TRUE
132900,oa,TRUE
132900,slr,NA
132900,sst,TRUE
132901,oa,TRUE
132901,slr,NA
132901,sst,TRUE
132902,oa,TRUE
132902,slr,NA
132902,sst,TRUE
132903,oa,TRUE
132903,slr,NA
132903,sst,TRUE
132904,oa,TRUE
132904,slr,NA
132904,sst,TRUE
132905,oa,TRUE
132905,slr,NA
132905,sst,TRUE
132906,oa,TRUE
132906,slr,NA
132906,sst,TRUE
132907,oa,TRUE
132907,slr,NA
132907,sst,TRUE
132908,oa,TRUE
132908,slr,NA
132908,sst,TRUE
132909,oa,TRUE
132909,slr,NA
132909,sst,TRUE
132910,oa,TRUE
132910,slr,NA
132910,sst,TRUE
132911,oa,TRUE
132911,slr,NA
132911,sst,TRUE
132912,oa,TRUE
132912,slr,NA
132912,sst,TRUE
132913,oa,TRUE
132913,slr,NA
132913,sst,TRUE
132914,oa,TRUE
132914,slr,NA
132914,sst,TRUE
132915,oa,TRUE
132915,slr,NA
132915,sst,TRUE
132916,oa,TRUE
132916,slr,NA
132916,sst,TRUE
132917,oa,TRUE
132917,slr,NA
132917,sst,TRUE
132918,oa,TRUE
132918,slr,NA
132918,sst,TRUE
132919,oa,TRUE
132919,slr,NA
132919,sst,TRUE
132920,oa,TRUE
132920,slr,NA
132920,sst,TRUE
132921,oa,TRUE
132921,slr,NA
132921,sst,TRUE
132922,oa,TRUE
132922,slr,NA
132922,sst,TRUE
132923,oa,TRUE
132923,slr,NA
132923,sst,TRUE
132924,oa,TRUE
132924,slr,NA
132924,sst,TRUE
132925,oa,TRUE
132925,slr,NA
132925,sst,TRUE
132927,oa,TRUE
132927,slr,NA
132927,sst,TRUE
132928,oa,TRUE
132928,slr,NA
132928,sst,TRUE
132929,oa,TRUE
132929,slr,NA
132929,sst,TRUE
132930,oa,TRUE
132930,slr,NA
132930,sst,TRUE
132931,oa,TRUE
132931,slr,NA
132931,sst,TRUE
132932,oa,TRUE
132932,slr,NA
132932,sst,TRUE
132933,oa,TRUE
132933,slr,NA
132933,sst,TRUE
132934,oa,TRUE
132934,slr,NA
132934,sst,TRUE
132935,oa,TRUE
132935,slr,NA
132935,sst,TRUE
132936,oa,TRUE
132936,slr,NA
132936,sst,TRUE
132937,oa,TRUE
132937,slr,NA
132937,sst,TRUE
132938,oa,TRUE
132938,slr,NA
132938,sst,TRUE
132939,oa,TRUE
132939,slr,NA
132939,sst,TRUE
132940,oa,TRUE
132940,slr,NA
132940,sst,TRUE
132941,oa,TRUE
132941,slr,NA
132941,sst,TRUE
132942,oa,TRUE
132942,slr,NA
132942,sst,TRUE
132943,oa,TRUE
132943,slr,NA
132943,sst,TRUE
132944,oa,TRUE
132944,slr,NA
132944,sst,TRUE
132945,oa,TRUE
132945,slr,NA
132945,sst,TRUE
132946,oa,TRUE
132946,slr,NA
132946,sst,TRUE
132947,oa,TRUE
132947,slr,NA
132947,sst,TRUE
132948,oa,TRUE
132948,slr,NA
132948,sst,TRUE
132949,oa,TRUE
132949,slr,NA
132949,sst,TRUE
132950,oa,TRUE
132950,slr,NA
132950,sst,TRUE
132951,oa,TRUE
132951,slr,NA
132951,sst,TRUE
132952,oa,TRUE
132952,slr,NA
132952,sst,TRUE
132953,oa,TRUE
132953,slr,NA
132953,sst,TRUE
132954,oa,TRUE
132954,slr,NA
132954,sst,TRUE
132955,oa,TRUE
132955,slr,NA
132955,sst,TRUE
132956,oa,TRUE
132956,slr,NA
132956,sst,TRUE
132957,oa,TRUE
132957,slr,NA
132957,sst,TRUE
132958,oa,TRUE
132958,slr,NA
132958,sst,TRUE
132959,oa,TRUE
132959,slr,NA
132959,sst,TRUE
132960,oa,TRUE
132960,slr,NA
132960,sst,TRUE
132961,oa,TRUE
132961,slr,NA
132961,sst,TRUE
132962,oa,TRUE
132962,slr,NA
132962,sst,TRUE
132963,oa,TRUE
132963,slr,NA
132963,sst,TRUE
132964,oa,TRUE
132964,slr,NA
132964,sst,TRUE
132965,oa,TRUE
132965,slr,NA
132965,sst,TRUE
132966,oa,TRUE
132966,slr,NA
132966,sst,TRUE
132967,oa,TRUE
132967,slr,NA
132967,sst,TRUE
132968,oa,TRUE
132968,slr,NA
132968,sst,TRUE
132969,oa,TRUE
132969,slr,NA
132969,sst,TRUE
132970,oa,TRUE
132970,slr,NA
132970,sst,TRUE
132971,oa,TRUE
132971,slr,NA
132971,sst,TRUE
132972,oa,TRUE
132972,slr,NA
132972,sst,TRUE
132973,oa,TRUE
132973,slr,NA
132973,sst,TRUE
132974,oa,TRUE
132974,slr,NA
132974,sst,TRUE
132975,oa,TRUE
132975,slr,NA
132975,sst,TRUE
132976,oa,TRUE
132976,slr,NA
132976,sst,TRUE
132977,oa,TRUE
132977,slr,NA
132977,sst,TRUE
132978,oa,TRUE
132978,slr,NA
132978,sst,TRUE
132979,oa,TRUE
132979,slr,NA
132979,sst,TRUE
132980,oa,TRUE
132980,slr,NA
132980,sst,TRUE
132981,oa,TRUE
132981,slr,NA
132981,sst,TRUE
132982,oa,TRUE
132982,slr,NA
132982,sst,TRUE
132983,oa,TRUE
132983,slr,NA
132983,sst,TRUE
132984,oa,TRUE
132984,slr,NA
132984,sst,TRUE
132985,oa,TRUE
132985,slr,NA
132985,sst,TRUE
132986,oa,TRUE
132986,slr,NA
132986,sst,TRUE
132987,oa,TRUE
132987,slr,NA
132987,sst,TRUE
132988,oa,TRUE
132988,slr,NA
132988,sst,TRUE
132989,oa,TRUE
132989,slr,NA
132989,sst,TRUE
132990,oa,TRUE
132990,slr,NA
132990,sst,TRUE
132991,oa,TRUE
132991,slr,NA
132991,sst,TRUE
132992,oa,TRUE
132992,slr,NA
132992,sst,TRUE
132993,oa,TRUE
132993,slr,NA
132993,sst,TRUE
132994,oa,TRUE
132994,slr,NA
132994,sst,TRUE
132995,oa,TRUE
132995,slr,NA
132995,sst,TRUE
132996,oa,TRUE
132996,slr,NA
132996,sst,TRUE
132997,oa,TRUE
