iucn_sid,stressor,sens
133143,oa,TRUE
133143,slr,NA
133143,sst,TRUE
133144,oa,TRUE
133144,slr,NA
133144,sst,TRUE
133145,oa,TRUE
133145,slr,NA
133145,sst,TRUE
133146,oa,TRUE
133146,slr,NA
133146,sst,TRUE
133147,oa,TRUE
133147,slr,NA
133147,sst,TRUE
133148,oa,TRUE
133148,slr,NA
133148,sst,TRUE
133149,oa,TRUE
133149,slr,NA
133149,sst,TRUE
133150,oa,TRUE
133150,slr,NA
133150,sst,TRUE
133151,oa,TRUE
133151,slr,NA
133151,sst,TRUE
133152,oa,TRUE
133152,slr,NA
133152,sst,TRUE
133153,oa,TRUE
133153,slr,NA
133153,sst,TRUE
133154,oa,TRUE
133154,slr,NA
133154,sst,TRUE
133155,oa,TRUE
133155,slr,NA
133155,sst,TRUE
133156,oa,TRUE
133156,slr,NA
133156,sst,TRUE
133157,oa,TRUE
133157,slr,NA
133157,sst,TRUE
133158,oa,TRUE
133158,slr,NA
133158,sst,TRUE
133159,oa,TRUE
133159,slr,NA
133159,sst,TRUE
133160,oa,TRUE
133160,slr,NA
133160,sst,TRUE
133161,oa,TRUE
133161,slr,NA
133161,sst,TRUE
133162,oa,TRUE
133162,slr,NA
133162,sst,TRUE
133163,oa,TRUE
133163,slr,NA
133163,sst,TRUE
133164,oa,TRUE
133164,slr,NA
133164,sst,TRUE
133165,oa,TRUE
133165,slr,NA
133165,sst,TRUE
133166,oa,TRUE
133166,slr,NA
133166,sst,TRUE
133167,oa,TRUE
133167,slr,NA
133167,sst,TRUE
133168,oa,TRUE
133168,slr,NA
133168,sst,TRUE
133169,oa,TRUE
133169,slr,NA
133169,sst,TRUE
133170,oa,TRUE
133170,slr,NA
133170,sst,TRUE
133171,oa,TRUE
133171,slr,NA
133171,sst,TRUE
133172,oa,TRUE
133172,slr,NA
133172,sst,TRUE
133173,oa,TRUE
133173,slr,NA
133173,sst,TRUE
133174,oa,TRUE
133174,slr,NA
133174,sst,TRUE
133175,oa,TRUE
133175,slr,NA
133175,sst,TRUE
133176,oa,TRUE
133176,slr,NA
133176,sst,TRUE
133177,oa,TRUE
133177,slr,NA
133177,sst,TRUE
133178,oa,TRUE
133178,slr,NA
133178,sst,TRUE
133179,oa,TRUE
133179,slr,NA
133179,sst,TRUE
133180,oa,TRUE
133180,slr,NA
133180,sst,TRUE
133181,oa,TRUE
133181,slr,NA
133181,sst,TRUE
133182,oa,TRUE
133182,slr,NA
133182,sst,TRUE
133183,oa,TRUE
133183,slr,NA
133183,sst,TRUE
133184,oa,TRUE
133184,slr,NA
133184,sst,TRUE
133185,oa,TRUE
133185,slr,NA
133185,sst,TRUE
133186,oa,TRUE
133186,slr,NA
133186,sst,TRUE
133187,oa,TRUE
133187,slr,NA
133187,sst,TRUE
133188,oa,TRUE
133188,slr,NA
133188,sst,TRUE
133189,oa,TRUE
133189,slr,NA
133189,sst,TRUE
133190,oa,TRUE
133190,slr,NA
133190,sst,TRUE
133191,oa,TRUE
133191,slr,NA
133191,sst,TRUE
133192,oa,TRUE
133192,slr,NA
133192,sst,TRUE
133193,oa,TRUE
133193,slr,NA
133193,sst,TRUE
133194,oa,TRUE
133194,slr,NA
133194,sst,TRUE
133195,oa,TRUE
133195,slr,NA
133195,sst,TRUE
133196,oa,TRUE
133196,slr,NA
133196,sst,TRUE
133197,oa,TRUE
133197,slr,NA
133197,sst,TRUE
133198,oa,TRUE
133198,slr,NA
133198,sst,TRUE
133199,oa,TRUE
133199,slr,NA
133199,sst,TRUE
133200,oa,TRUE
133200,slr,NA
133200,sst,TRUE
133201,oa,TRUE
133201,slr,NA
133201,sst,TRUE
133202,oa,TRUE
133202,slr,NA
133202,sst,TRUE
133203,oa,TRUE
133203,slr,NA
133203,sst,TRUE
133204,oa,TRUE
133204,slr,NA
133204,sst,TRUE
133205,oa,TRUE
133205,slr,NA
133205,sst,TRUE
133206,oa,TRUE
133206,slr,NA
133206,sst,TRUE
133207,oa,TRUE
133207,slr,NA
133207,sst,TRUE
133208,oa,TRUE
133208,slr,NA
133208,sst,TRUE
133209,oa,TRUE
133209,slr,NA
133209,sst,TRUE
133210,oa,TRUE
133210,slr,NA
133210,sst,TRUE
133211,oa,TRUE
133211,slr,NA
133211,sst,TRUE
133212,oa,TRUE
133212,slr,NA
133212,sst,TRUE
133213,oa,TRUE
133213,slr,NA
133213,sst,TRUE
133214,oa,TRUE
133214,slr,NA
133214,sst,TRUE
133215,oa,TRUE
133215,slr,NA
133215,sst,TRUE
133216,oa,TRUE
133216,slr,NA
133216,sst,TRUE
133217,oa,TRUE
133217,slr,NA
133217,sst,TRUE
133218,oa,TRUE
133218,slr,NA
133218,sst,TRUE
133219,oa,TRUE
133219,slr,NA
133219,sst,TRUE
133220,oa,TRUE
133220,slr,NA
133220,sst,TRUE
133221,oa,TRUE
133221,slr,NA
133221,sst,TRUE
133222,oa,TRUE
133222,slr,NA
133222,sst,TRUE
133223,oa,TRUE
133223,slr,NA
133223,sst,TRUE
133224,oa,TRUE
133224,slr,NA
133224,sst,TRUE
133225,oa,TRUE
133225,slr,NA
133225,sst,TRUE
133226,oa,TRUE
133226,slr,NA
133226,sst,TRUE
133227,oa,TRUE
133227,slr,NA
133227,sst,TRUE
133228,oa,TRUE
133228,slr,NA
133228,sst,TRUE
133229,oa,TRUE
133229,slr,NA
133229,sst,TRUE
133230,oa,TRUE
133230,slr,NA
133230,sst,TRUE
133231,oa,TRUE
133231,slr,NA
133231,sst,TRUE
133232,oa,TRUE
133232,slr,NA
133232,sst,TRUE
133233,oa,TRUE
133233,slr,NA
133233,sst,TRUE
133234,oa,TRUE
133234,slr,NA
133234,sst,TRUE
133235,oa,TRUE
133235,slr,NA
133235,sst,TRUE
133236,oa,TRUE
133236,slr,NA
133236,sst,TRUE
133237,oa,TRUE
133237,slr,NA
133237,sst,TRUE
133238,oa,TRUE
133238,slr,NA
133238,sst,TRUE
133239,oa,TRUE
133239,slr,NA
133239,sst,TRUE
133241,oa,TRUE
133241,slr,NA
133241,sst,TRUE
133242,oa,TRUE
133242,slr,NA
133242,sst,TRUE
133243,oa,TRUE
133243,slr,NA
133243,sst,TRUE
133244,oa,TRUE
133244,slr,NA
133244,sst,TRUE
133245,oa,TRUE
133245,slr,NA
133245,sst,TRUE
133246,oa,TRUE
133246,slr,NA
133246,sst,TRUE
133247,oa,TRUE
133247,slr,NA
133247,sst,TRUE
133248,oa,TRUE
133248,slr,NA
133248,sst,TRUE
133249,oa,TRUE
133249,slr,NA
133249,sst,TRUE
133250,oa,TRUE
133250,slr,NA
133250,sst,TRUE
133251,oa,TRUE
133251,slr,NA
133251,sst,TRUE
133252,oa,TRUE
133252,slr,NA
133252,sst,TRUE
133253,oa,TRUE
133253,slr,NA
133253,sst,TRUE
133254,oa,TRUE
133254,slr,NA
133254,sst,TRUE
133255,oa,TRUE
133255,slr,NA
133255,sst,TRUE
133256,oa,TRUE
133256,slr,NA
133256,sst,TRUE
133257,oa,TRUE
133257,slr,NA
133257,sst,TRUE
133258,oa,TRUE
133258,slr,NA
133258,sst,TRUE
133259,oa,TRUE
133259,slr,NA
133259,sst,TRUE
133260,oa,TRUE
133260,slr,NA
133260,sst,TRUE
133261,oa,TRUE
133261,slr,NA
133261,sst,TRUE
133262,oa,TRUE
133262,slr,NA
133262,sst,TRUE
133263,oa,TRUE
133263,slr,NA
133263,sst,TRUE
133264,oa,TRUE
133264,slr,NA
133264,sst,TRUE
133265,oa,TRUE
133265,slr,NA
133265,sst,TRUE
133266,oa,TRUE
133266,slr,NA
133266,sst,TRUE
133267,oa,TRUE
133267,slr,NA
133267,sst,TRUE
133268,oa,TRUE
133268,slr,NA
133268,sst,TRUE
133269,oa,TRUE
133269,slr,NA
133269,sst,TRUE
133270,oa,TRUE
133270,slr,NA
133270,sst,TRUE
133271,oa,TRUE
133271,slr,NA
133271,sst,TRUE
133272,oa,TRUE
133272,slr,NA
133272,sst,TRUE
133273,oa,TRUE
133273,slr,NA
133273,sst,TRUE
133274,oa,TRUE
133274,slr,NA
133274,sst,TRUE
133275,oa,TRUE
133275,slr,NA
133275,sst,TRUE
133276,oa,TRUE
133276,slr,NA
133276,sst,TRUE
133277,oa,TRUE
133277,slr,NA
133277,sst,TRUE
133278,oa,TRUE
133278,slr,NA
133278,sst,TRUE
133279,oa,TRUE
133279,slr,NA
133279,sst,TRUE
133280,oa,TRUE
133280,slr,NA
133280,sst,TRUE
133281,oa,TRUE
133281,slr,NA
133281,sst,TRUE
133282,oa,TRUE
133282,slr,NA
133282,sst,TRUE
133283,oa,TRUE
133283,slr,NA
133283,sst,TRUE
133284,oa,TRUE
133284,slr,NA
133284,sst,TRUE
133285,oa,TRUE
133285,slr,NA
133285,sst,TRUE
133286,oa,TRUE
133286,slr,NA
133286,sst,TRUE
133287,oa,TRUE
133287,slr,NA
133287,sst,TRUE
133288,oa,TRUE
133288,slr,NA
133288,sst,TRUE
133289,oa,TRUE
133289,slr,NA
133289,sst,TRUE
133290,oa,TRUE
133290,slr,NA
133290,sst,TRUE
133291,oa,TRUE
133291,slr,NA
133291,sst,TRUE
133292,oa,TRUE
133292,slr,NA
133292,sst,TRUE
133293,oa,TRUE
133293,slr,NA
133293,sst,TRUE
133294,oa,TRUE
133294,slr,NA
133294,sst,TRUE
133295,oa,TRUE
133295,slr,NA
133295,sst,TRUE
133296,oa,TRUE
133296,slr,NA
133296,sst,TRUE
133297,oa,TRUE
133297,slr,NA
133297,sst,TRUE
133298,oa,TRUE
133298,slr,NA
133298,sst,TRUE
133299,oa,TRUE
133299,slr,NA
133299,sst,TRUE
133300,oa,TRUE
133300,slr,NA
133300,sst,TRUE
133301,oa,TRUE
133301,slr,NA
133301,sst,TRUE
133302,oa,TRUE
133302,slr,NA
133302,sst,TRUE
133303,oa,TRUE
133303,slr,NA
133303,sst,TRUE
133304,oa,TRUE
133304,slr,NA
133304,sst,TRUE
133305,oa,TRUE
133305,slr,NA
133305,sst,TRUE
133306,oa,TRUE
133306,slr,NA
133306,sst,TRUE
133307,oa,TRUE
133307,slr,NA
133307,sst,TRUE
133308,oa,TRUE
133308,slr,NA
133308,sst,TRUE
133309,oa,TRUE
133309,slr,NA
133309,sst,TRUE
133310,oa,TRUE
133310,slr,NA
133310,sst,TRUE
133311,oa,TRUE
133311,slr,NA
133311,sst,TRUE
133312,oa,TRUE
133312,slr,NA
133312,sst,TRUE
133313,oa,TRUE
133313,slr,NA
133313,sst,TRUE
133314,oa,TRUE
133314,slr,NA
133314,sst,TRUE
133315,oa,TRUE
133315,slr,NA
133315,sst,TRUE
133316,oa,TRUE
133316,slr,NA
133316,sst,TRUE
133317,oa,TRUE
133317,slr,NA
133317,sst,TRUE
133318,oa,TRUE
133318,slr,NA
133318,sst,TRUE
133319,oa,TRUE
133319,slr,NA
133319,sst,TRUE
133320,oa,TRUE
133320,slr,NA
133320,sst,TRUE
133321,oa,TRUE
133321,slr,NA
133321,sst,TRUE
133322,oa,TRUE
133322,slr,NA
133322,sst,TRUE
133323,oa,TRUE
133323,slr,NA
133323,sst,TRUE
133324,oa,TRUE
133324,slr,NA
133324,sst,TRUE
133325,oa,TRUE
133325,slr,NA
133325,sst,TRUE
133326,oa,TRUE
133326,slr,NA
133326,sst,TRUE
133327,oa,TRUE
133327,slr,NA
133327,sst,TRUE
133328,oa,TRUE
133328,slr,NA
133328,sst,TRUE
133329,oa,TRUE
133329,slr,NA
133329,sst,TRUE
133330,oa,TRUE
133330,slr,NA
133330,sst,TRUE
133331,oa,TRUE
133331,slr,NA
133331,sst,TRUE
133332,oa,TRUE
133332,slr,NA
133332,sst,TRUE
133333,oa,TRUE
133333,slr,NA
133333,sst,TRUE
133334,oa,TRUE
133334,slr,NA
133334,sst,TRUE
133335,oa,TRUE
133335,slr,NA
133335,sst,TRUE
133336,oa,TRUE
133336,slr,NA
133336,sst,TRUE
133337,oa,TRUE
133337,slr,NA
133337,sst,TRUE
133338,oa,TRUE
133338,slr,NA
133338,sst,TRUE
133339,oa,TRUE
133339,slr,NA
133339,sst,TRUE
133340,oa,TRUE
133340,slr,NA
133340,sst,TRUE
133341,oa,TRUE
133341,slr,NA
133341,sst,TRUE
133342,oa,TRUE
133342,slr,NA
133342,sst,TRUE
133343,oa,TRUE
133343,slr,NA
133343,sst,TRUE
133344,oa,TRUE
133344,slr,NA
133344,sst,TRUE
133345,oa,TRUE
133345,slr,NA
133345,sst,TRUE
133346,oa,TRUE
133346,slr,NA
133346,sst,TRUE
133347,oa,TRUE
133347,slr,NA
133347,sst,TRUE
133348,oa,TRUE
133348,slr,NA
133348,sst,TRUE
133349,oa,TRUE
133349,slr,NA
133349,sst,TRUE
133350,oa,TRUE
133350,slr,NA
133350,sst,TRUE
133351,oa,TRUE
133351,slr,NA
133351,sst,TRUE
133352,oa,TRUE
133352,slr,NA
133352,sst,TRUE
133353,oa,TRUE
133353,slr,NA
133353,sst,TRUE
133354,oa,TRUE
133354,slr,NA
133354,sst,TRUE
133355,oa,TRUE
133355,slr,NA
133355,sst,TRUE
133356,oa,TRUE
133356,slr,NA
133356,sst,TRUE
133357,oa,TRUE
133357,slr,NA
133357,sst,TRUE
133358,oa,TRUE
133358,slr,NA
133358,sst,TRUE
133359,oa,TRUE
133359,slr,NA
133359,sst,TRUE
133360,oa,TRUE
133360,slr,NA
133360,sst,TRUE
133361,oa,TRUE
133361,slr,NA
133361,sst,TRUE
133362,oa,TRUE
133362,slr,NA
133362,sst,TRUE
133363,oa,TRUE
133363,slr,NA
133363,sst,TRUE
133364,oa,TRUE
133364,slr,NA
133364,sst,TRUE
133365,oa,TRUE
133365,slr,NA
133365,sst,TRUE
133366,oa,TRUE
133366,slr,NA
133366,sst,TRUE
133367,oa,TRUE
133367,slr,NA
133367,sst,TRUE
133368,oa,TRUE
133368,slr,NA
133368,sst,TRUE
133369,oa,TRUE
133369,slr,NA
133369,sst,TRUE
133370,oa,TRUE
133370,slr,NA
133370,sst,TRUE
133371,oa,TRUE
133371,slr,NA
133371,sst,TRUE
133372,oa,TRUE
133372,slr,NA
133372,sst,TRUE
133373,oa,TRUE
133373,slr,NA
133373,sst,TRUE
133374,oa,TRUE
133374,slr,NA
133374,sst,TRUE
133375,oa,TRUE
133375,slr,NA
133375,sst,TRUE
133376,oa,TRUE
133376,slr,NA
133376,sst,TRUE
133377,oa,TRUE
133377,slr,NA
133377,sst,TRUE
133378,oa,TRUE
133378,slr,NA
133378,sst,TRUE
133379,oa,TRUE
133379,slr,NA
133379,sst,TRUE
133380,oa,TRUE
133380,slr,NA
133380,sst,TRUE
133381,oa,TRUE
133381,slr,NA
133381,sst,TRUE
133382,oa,TRUE
133382,slr,NA
133382,sst,TRUE
133383,oa,TRUE
133383,slr,NA
133383,sst,TRUE
133384,oa,TRUE
133384,slr,NA
133384,sst,TRUE
133385,oa,TRUE
133385,slr,NA
133385,sst,TRUE
133386,oa,TRUE
133386,slr,NA
133386,sst,TRUE
133387,oa,TRUE
133387,slr,NA
133387,sst,TRUE
133388,oa,TRUE
133388,slr,NA
133388,sst,TRUE
133389,oa,TRUE
133389,slr,NA
133389,sst,TRUE
133390,oa,TRUE
133390,slr,NA
133390,sst,TRUE
133391,oa,TRUE
133391,slr,NA
133391,sst,TRUE
133392,oa,TRUE
133392,slr,NA
133392,sst,TRUE
133393,oa,TRUE
133393,slr,NA
133393,sst,TRUE
133394,oa,TRUE
133394,slr,NA
133394,sst,TRUE
133395,oa,TRUE
133395,slr,NA
133395,sst,TRUE
133396,oa,TRUE
133396,slr,NA
133396,sst,TRUE
133397,oa,TRUE
133397,slr,NA
133397,sst,TRUE
133398,oa,TRUE
133398,slr,NA
133398,sst,TRUE
133399,oa,TRUE
133399,slr,NA
133399,sst,TRUE
133400,oa,TRUE
133400,slr,NA
133400,sst,TRUE
133401,oa,TRUE
133401,slr,NA
133401,sst,TRUE
133402,oa,TRUE
133402,slr,NA
133402,sst,TRUE
133403,oa,TRUE
133403,slr,NA
133403,sst,TRUE
133404,oa,TRUE
133404,slr,NA
133404,sst,TRUE
133405,oa,TRUE
133405,slr,NA
133405,sst,TRUE
133406,oa,TRUE
133406,slr,NA
133406,sst,TRUE
133407,oa,TRUE
133407,slr,NA
133407,sst,TRUE
133408,oa,TRUE
133408,slr,NA
133408,sst,TRUE
133409,oa,TRUE
133409,slr,NA
133409,sst,TRUE
133410,oa,TRUE
133410,slr,NA
133410,sst,TRUE
133411,oa,TRUE
133411,slr,NA
133411,sst,TRUE
133412,oa,TRUE
133412,slr,NA
133412,sst,TRUE
133413,oa,TRUE
133413,slr,NA
133413,sst,TRUE
133414,oa,TRUE
133414,slr,NA
133414,sst,TRUE
133415,oa,TRUE
133415,slr,NA
133415,sst,TRUE
133416,oa,TRUE
133416,slr,NA
133416,sst,TRUE
133417,oa,TRUE
133417,slr,NA
133417,sst,TRUE
133418,oa,TRUE
133418,slr,NA
133418,sst,TRUE
133419,oa,TRUE
133419,slr,NA
133419,sst,TRUE
133420,oa,TRUE
133420,slr,NA
133420,sst,TRUE
133421,oa,TRUE
133421,slr,NA
133421,sst,TRUE
133422,oa,TRUE
133422,slr,NA
133422,sst,TRUE
133423,oa,TRUE
133423,slr,NA
133423,sst,TRUE
133424,oa,TRUE
133424,slr,NA
133424,sst,TRUE
133425,oa,TRUE
133425,slr,NA
133425,sst,TRUE
133426,oa,TRUE
133426,slr,NA
133426,sst,TRUE
133427,oa,TRUE
133427,slr,NA
133427,sst,TRUE
133428,oa,TRUE
133428,slr,NA
133428,sst,TRUE
133429,oa,TRUE
133429,slr,NA
133429,sst,TRUE
133430,oa,TRUE
133430,slr,NA
133430,sst,TRUE
133431,oa,TRUE
133431,slr,NA
133431,sst,TRUE
133432,oa,TRUE
133432,slr,NA
133432,sst,TRUE
133433,oa,TRUE
133433,slr,NA
133433,sst,TRUE
133434,oa,TRUE
133434,slr,NA
133434,sst,TRUE
133435,oa,TRUE
133435,slr,NA
133435,sst,TRUE
133436,oa,TRUE
133436,slr,NA
133436,sst,TRUE
133437,oa,TRUE
133437,slr,NA
133437,sst,TRUE
133438,oa,TRUE
133438,slr,NA
133438,sst,TRUE
133439,oa,TRUE
133439,slr,NA
133439,sst,TRUE
133440,oa,TRUE
133440,slr,NA
133440,sst,TRUE
133441,oa,TRUE
133441,slr,NA
133441,sst,TRUE
133442,oa,TRUE
133442,slr,NA
133442,sst,TRUE
133443,oa,TRUE
133443,slr,NA
133443,sst,TRUE
133444,oa,TRUE
133444,slr,NA
133444,sst,TRUE
133445,oa,TRUE
133445,slr,NA
133445,sst,TRUE
133446,oa,TRUE
133446,slr,NA
133446,sst,TRUE
133447,oa,TRUE
133447,slr,NA
133447,sst,TRUE
133448,oa,TRUE
133448,slr,NA
133448,sst,TRUE
133449,oa,TRUE
133449,slr,NA
133449,sst,TRUE
133450,oa,TRUE
133450,slr,NA
133450,sst,TRUE
133451,oa,TRUE
133451,slr,NA
133451,sst,TRUE
133452,oa,TRUE
133452,slr,NA
133452,sst,TRUE
133453,oa,TRUE
133453,slr,NA
133453,sst,TRUE
133454,oa,TRUE
133454,slr,NA
133454,sst,TRUE
133455,oa,TRUE
133455,slr,NA
133455,sst,TRUE
133456,oa,TRUE
133456,slr,NA
133456,sst,TRUE
133457,oa,TRUE
133457,slr,NA
133457,sst,TRUE
133458,oa,TRUE
133458,slr,NA
133458,sst,TRUE
133459,oa,TRUE
133459,slr,NA
133459,sst,TRUE
133460,oa,TRUE
133460,slr,NA
133460,sst,TRUE
133461,oa,TRUE
133461,slr,NA
133461,sst,TRUE
133462,oa,TRUE
133462,slr,NA
133462,sst,TRUE
133463,oa,TRUE
133463,slr,NA
133463,sst,TRUE
133464,oa,TRUE
133464,slr,NA
133464,sst,TRUE
133465,oa,TRUE
133465,slr,NA
133465,sst,TRUE
133466,oa,TRUE
133466,slr,NA
133466,sst,TRUE
133467,oa,TRUE
133467,slr,NA
133467,sst,TRUE
133468,oa,TRUE
133468,slr,NA
133468,sst,TRUE
133469,oa,TRUE
133469,slr,NA
133469,sst,TRUE
133470,oa,TRUE
133470,slr,NA
133470,sst,TRUE
133471,oa,TRUE
133471,slr,NA
133471,sst,TRUE
133472,oa,TRUE
133472,slr,NA
133472,sst,TRUE
133473,oa,TRUE
133473,slr,NA
133473,sst,TRUE
133474,oa,TRUE
133474,slr,NA
133474,sst,TRUE
133475,oa,TRUE
133475,slr,NA
133475,sst,TRUE
133476,oa,TRUE
133476,slr,NA
133476,sst,TRUE
133477,oa,TRUE
133477,slr,NA
133477,sst,TRUE
133478,oa,TRUE
133478,slr,NA
133478,sst,TRUE
133479,oa,TRUE
133479,slr,NA
133479,sst,TRUE
133480,oa,TRUE
133480,slr,NA
133480,sst,TRUE
133481,oa,TRUE
133481,slr,NA
133481,sst,TRUE
133482,oa,TRUE
133482,slr,NA
133482,sst,TRUE
133483,oa,TRUE
133483,slr,NA
133483,sst,TRUE
133484,oa,TRUE
133484,slr,NA
133484,sst,TRUE
133485,oa,TRUE
133485,slr,NA
133485,sst,TRUE
133486,oa,TRUE
133486,slr,NA
133486,sst,TRUE
133487,oa,TRUE
133487,slr,NA
133487,sst,TRUE
133488,oa,TRUE
133488,slr,NA
133488,sst,TRUE
133489,oa,TRUE
133489,slr,NA
133489,sst,TRUE
133490,oa,TRUE
133490,slr,NA
133490,sst,TRUE
133491,oa,TRUE
133491,slr,NA
133491,sst,TRUE
133492,oa,TRUE
133492,slr,NA
133492,sst,TRUE
133493,oa,TRUE
133493,slr,NA
133493,sst,TRUE
133494,oa,TRUE
133494,slr,NA
133494,sst,TRUE
133495,oa,TRUE
133495,slr,NA
133495,sst,TRUE
133496,oa,TRUE
133496,slr,NA
133496,sst,TRUE
133497,oa,TRUE
133497,slr,NA
133497,sst,TRUE
133498,oa,TRUE
133498,slr,NA
133498,sst,TRUE
133499,oa,TRUE
133499,slr,NA
133499,sst,TRUE
133500,oa,TRUE
133500,slr,NA
133500,sst,TRUE
133501,oa,TRUE
133501,slr,NA
133501,sst,TRUE
133502,oa,TRUE
133502,slr,NA
133502,sst,TRUE
133503,oa,TRUE
133503,slr,NA
133503,sst,TRUE
133504,oa,TRUE
133504,slr,NA
133504,sst,TRUE
133505,oa,TRUE
133505,slr,NA
133505,sst,TRUE
133506,oa,TRUE
133506,slr,NA
133506,sst,TRUE
133507,oa,TRUE
133507,slr,NA
133507,sst,TRUE
133508,oa,TRUE
133508,slr,NA
133508,sst,TRUE
133509,oa,TRUE
133509,slr,NA
133509,sst,TRUE
133510,oa,TRUE
133510,slr,NA
133510,sst,TRUE
133511,oa,FALSE
133511,slr,NA
133511,sst,TRUE
133512,oa,TRUE
133512,slr,NA
133512,sst,NA
133513,oa,TRUE
133513,slr,NA
133513,sst,TRUE
133514,oa,TRUE
133514,slr,NA
133514,sst,TRUE
133515,oa,TRUE
133515,slr,NA
133515,sst,TRUE
133516,oa,TRUE
133516,slr,NA
133516,sst,TRUE
133517,oa,TRUE
133517,slr,NA
133517,sst,TRUE
133518,oa,TRUE
133518,slr,NA
133518,sst,TRUE
133519,oa,TRUE
133519,slr,NA
133519,sst,TRUE
133520,oa,TRUE
133520,slr,NA
133520,sst,TRUE
133521,oa,TRUE
133521,slr,NA
133521,sst,TRUE
133522,oa,TRUE
133522,slr,NA
133522,sst,TRUE
133523,oa,TRUE
133523,slr,NA
133523,sst,TRUE
133524,oa,TRUE
133524,slr,NA
133524,sst,TRUE
133525,oa,TRUE
133525,slr,NA
133525,sst,TRUE
133526,oa,TRUE
133526,slr,NA
133526,sst,TRUE
133527,oa,TRUE
133527,slr,NA
133527,sst,TRUE
133528,oa,TRUE
133528,slr,NA
133528,sst,TRUE
133529,oa,TRUE
133529,slr,NA
133529,sst,TRUE
133530,oa,TRUE
133530,slr,NA
133530,sst,TRUE
133531,oa,TRUE
133531,slr,NA
133531,sst,TRUE
133532,oa,TRUE
133532,slr,NA
133532,sst,TRUE
133533,oa,TRUE
133533,slr,NA
133533,sst,TRUE
133534,oa,TRUE
133534,slr,NA
133534,sst,TRUE
133535,oa,TRUE
133535,slr,NA
133535,sst,TRUE
133536,oa,TRUE
133536,slr,NA
133536,sst,TRUE
133537,oa,TRUE
133537,slr,NA
133537,sst,TRUE
133538,oa,TRUE
133538,slr,NA
133538,sst,TRUE
133539,oa,TRUE
133539,slr,NA
133539,sst,TRUE
133540,oa,TRUE
133540,slr,NA
133540,sst,TRUE
133541,oa,TRUE
133541,slr,NA
133541,sst,TRUE
133542,oa,TRUE
133542,slr,NA
133542,sst,TRUE
133543,oa,TRUE
133543,slr,NA
133543,sst,TRUE
133544,oa,TRUE
133544,slr,NA
133544,sst,TRUE
133545,oa,TRUE
133545,slr,NA
133545,sst,TRUE
133546,oa,TRUE
133546,slr,NA
133546,sst,TRUE
133547,oa,TRUE
133547,slr,NA
133547,sst,TRUE
133548,oa,TRUE
133548,slr,NA
133548,sst,TRUE
133549,oa,TRUE
133549,slr,NA
133549,sst,TRUE
133550,oa,TRUE
133550,slr,NA
133550,sst,TRUE
133551,oa,TRUE
133551,slr,NA
133551,sst,TRUE
133552,oa,TRUE
133552,slr,NA
133552,sst,TRUE
133553,oa,TRUE
133553,slr,NA
133553,sst,TRUE
133554,oa,TRUE
133554,slr,NA
133554,sst,TRUE
133555,oa,TRUE
133555,slr,NA
133555,sst,TRUE
133556,oa,TRUE
133556,slr,NA
133556,sst,TRUE
133557,oa,TRUE
133557,slr,NA
133557,sst,TRUE
133558,oa,TRUE
133558,slr,NA
133558,sst,TRUE
133559,oa,TRUE
133559,slr,NA
133559,sst,TRUE
133560,oa,TRUE
133560,slr,NA
133560,sst,TRUE
133561,oa,TRUE
133561,slr,NA
133561,sst,TRUE
133562,oa,TRUE
133562,slr,NA
133562,sst,TRUE
133563,oa,TRUE
133563,slr,NA
133563,sst,TRUE
133564,oa,TRUE
133564,slr,NA
133564,sst,TRUE
133565,oa,TRUE
133565,slr,NA
133565,sst,TRUE
133566,oa,TRUE
133566,slr,NA
133566,sst,TRUE
133567,oa,TRUE
133567,slr,NA
133567,sst,TRUE
133568,oa,TRUE
133568,slr,NA
133568,sst,TRUE
133569,oa,TRUE
133569,slr,NA
133569,sst,TRUE
133570,oa,TRUE
133570,slr,NA
133570,sst,TRUE
133571,oa,TRUE
133571,slr,NA
133571,sst,TRUE
133572,oa,TRUE
133572,slr,NA
133572,sst,TRUE
133573,oa,TRUE
133573,slr,NA
133573,sst,TRUE
133574,oa,TRUE
133574,slr,NA
133574,sst,TRUE
133575,oa,TRUE
133575,slr,NA
133575,sst,TRUE
133576,oa,TRUE
133576,slr,NA
133576,sst,TRUE
133577,oa,TRUE
133577,slr,NA
133577,sst,TRUE
133578,oa,TRUE
133578,slr,NA
133578,sst,TRUE
133579,oa,TRUE
133579,slr,NA
133579,sst,TRUE
133580,oa,TRUE
133580,slr,NA
133580,sst,TRUE
133581,oa,TRUE
133581,slr,NA
133581,sst,TRUE
133582,oa,TRUE
133582,slr,NA
133582,sst,TRUE
133583,oa,TRUE
133583,slr,NA
133583,sst,TRUE
133584,oa,TRUE
133584,slr,NA
133584,sst,TRUE
133585,oa,TRUE
133585,slr,NA
133585,sst,TRUE
133586,oa,TRUE
133586,slr,NA
133586,sst,TRUE
133587,oa,TRUE
133587,slr,NA
133587,sst,TRUE
133588,oa,TRUE
133588,slr,NA
133588,sst,TRUE
133589,oa,TRUE
133589,slr,NA
133589,sst,TRUE
133590,oa,TRUE
133590,slr,NA
133590,sst,TRUE
133591,oa,TRUE
133591,slr,NA
133591,sst,TRUE
133592,oa,TRUE
133592,slr,NA
133592,sst,TRUE
133593,oa,TRUE
133593,slr,NA
133593,sst,TRUE
133594,oa,TRUE
133594,slr,NA
133594,sst,TRUE
